"site.id","site.name","dataset.id","handle","submission.date","sample.id","depth","thickness","age.type","age","e.older","e.young","delta13C","lab.no","material.dated","geo.chron.type","notes","infinite","radiocarbon.method"
13428,"Uddelermeer",48965,"UDD",,,893,5,"Radiocarbon years BP",5080,100,100,,"GrA-60734","Betula fs (2); leaf frag.; charcoal","Carbon-14",,FALSE,
13428,"Uddelermeer",48965,"UDD",,,994,7,"Radiocarbon years BP",5790,80,80,,"GrA-60751","Betula fs (1); charcoal","Carbon-14",,FALSE,
13428,"Uddelermeer",48965,"UDD",,,1463,6,"Radiocarbon years BP",8680,60,60,,"GrA-60748","Betula fs (3); Pinus epidermis","Carbon-14","Date identified as outlier.",FALSE,
13428,"Uddelermeer",48965,"UDD",,,1254,7,"Radiocarbon years BP",9500,70,70,,"GrA-60735","Betula fs (7); Leaf frag; wood frag.; charcoal","Carbon-14",,FALSE,
13428,"Uddelermeer",48965,"UDD",,,1498,4,"Radiocarbon years BP",11890,80,80,,"GrA-60736","Betula fs (11); Betula catkin scale (1); leaf frag","Carbon-14",,FALSE,
27341,"Brugeroux",48967,"BRUGEROU",,,355,10,"Radiocarbon years BP",8310,300,300,,"Ly-2119",,"Carbon-14",,FALSE,"conventional radiometric"
27341,"Brugeroux",48967,"BRUGEROU",,,475,50,"Radiocarbon years BP",9860,280,280,,"Ly-2120",,"Carbon-14",,FALSE,"conventional radiometric"
27341,"Brugeroux",48967,"BRUGEROU",,,580,10,"Radiocarbon years BP",10270,430,430,,"Ly-1856",,"Carbon-14",,FALSE,"conventional radiometric"
27341,"Brugeroux",48967,"BRUGEROU",,,594,12,"Radiocarbon years BP",10790,240,240,,"Ly-2121",,"Carbon-14",,FALSE,"conventional radiometric"
27341,"Brugeroux",48967,"BRUGEROU",,,635,10,"Radiocarbon years BP",11450,240,240,,"Ly-2122",,"Carbon-14",,FALSE,"conventional radiometric"
27341,"Brugeroux",48967,"BRUGEROU",,,650,10,"Radiocarbon years BP",12350,360,360,,"Ly-2123",,"Carbon-14",,FALSE,"conventional radiometric"
15896,"Le Jolan",48970,"JOLAN2",,,55,10,"Radiocarbon years BP",1280,360,360,0,"LY2494","Peat","Carbon-14",,FALSE,"conventional radiometric"
15896,"Le Jolan",48970,"JOLAN2",,,155,10,"Radiocarbon years BP",2610,150,150,0,"LY2496","Peat","Carbon-14",,FALSE,"conventional radiometric"
15896,"Le Jolan",48970,"JOLAN2",,,255,10,"Radiocarbon years BP",4410,210,210,0,"LY2497","Peat","Carbon-14",,FALSE,"conventional radiometric"
15896,"Le Jolan",48970,"JOLAN2",,,295,10,"Radiocarbon years BP",5880,200,200,0,"LY2498","Peat","Carbon-14",,FALSE,"conventional radiometric"
27342,"Le Suc",48972,"LESUC1",,,200,10,"Radiocarbon years BP",2600,230,230,0,"LY2261","Peat","Carbon-14","a little old (from the publication)",FALSE,"conventional radiometric"
27342,"Le Suc",48972,"LESUC1",,,245,10,"Radiocarbon years BP",3020,240,240,0,"LY2262","Peat","Carbon-14",,FALSE,"conventional radiometric"
27342,"Le Suc",48974,"LESUC2",,,920,40,"Radiocarbon years BP",9850,240,240,0,"LY2893","Gyttja","Carbon-14",,FALSE,"conventional radiometric"
27342,"Le Suc",48974,"LESUC2",,,1035,30,"Radiocarbon years BP",10200,200,200,0,"GIF6216","Gyttja","Carbon-14",,FALSE,"conventional radiometric"
27342,"Le Suc",48974,"LESUC2",,,1095,30,"Radiocarbon years BP",10600,200,200,0,"GIF6217","Gyttja","Carbon-14",,FALSE,"conventional radiometric"
27342,"Le Suc",48974,"LESUC2",,,1165,30,"Radiocarbon years BP",11200,150,150,0,"GIF6218","Gyttja","Carbon-14",,FALSE,"conventional radiometric"
27343,"Peuil Peat Bog",48977,"PEUIL",,,52.5,4,"Radiocarbon years BP",6810,80,80,,"GrA-6585","Betula undifferentiated wood","Carbon-14",,FALSE,"conventional radiometric"
27343,"Peuil Peat Bog",48977,"PEUIL",,,77.5,4,"Radiocarbon years BP",8120,90,90,,"GrA-6590","Pinus undifferentiated wood","Carbon-14",,FALSE,"conventional radiometric"
27343,"Peuil Peat Bog",48977,"PEUIL",,,107.5,4,"Radiocarbon years BP",9670,90,90,,"GrA-6610","Undifferentiated wood","Carbon-14",,FALSE,"conventional radiometric"
27343,"Peuil Peat Bog",48977,"PEUIL",,,224,4,"Radiocarbon years BP",11230,90,90,,"GrA-6584","Betula undifferentiated wood","Carbon-14",,FALSE,"conventional radiometric"
27344,"Plaine Alpe",48979,"PLAINEP",,,142,,"Radiocarbon years BP",4240,50,50,,"Lyon-650","macro-remains","Carbon-14",,FALSE,"accelerator mass spectrometry"
27345,"Pré Rond",48983,"PREROND",,,92,1,"Radiocarbon years BP",3695,50,50,,"Lyon-648","macro-remains","Carbon-14",,FALSE,"accelerator mass spectrometry"
27345,"Pré Rond",48983,"PREROND",,,115,1,"Radiocarbon years BP",4660,40,40,,"Poz-10818","macro-remains","Carbon-14",,FALSE,"accelerator mass spectrometry"
27345,"Pré Rond",48983,"PREROND",,,160,1,"Radiocarbon years BP",7660,65,65,,"Lyon-649","macro-remains","Carbon-14",,FALSE,"accelerator mass spectrometry"
15930,"Saint-Benoit-sur-Loire",48988,"STBEN1",,,88,4,"Radiocarbon years BP",2845,55,55,0,"A 13656","organic silts","Carbon-14",,FALSE,"conventional radiometric"
15930,"Saint-Benoit-sur-Loire",48988,"STBEN1",,,126.5,3,"Radiocarbon years BP",7170,65,65,0,"A 13657","organic silts","Carbon-14",,FALSE,"conventional radiometric"
15930,"Saint-Benoit-sur-Loire",48988,"STBEN1",,,166,4,"Radiocarbon years BP",8765,65,65,0,"A 13658","peat","Carbon-14",,FALSE,"conventional radiometric"
15930,"Saint-Benoit-sur-Loire",48988,"STBEN1",,,181.5,3,"Radiocarbon years BP",8830,50,50,0,"Beta226408","peat","Carbon-14",,FALSE,"conventional radiometric"
15930,"Saint-Benoit-sur-Loire",48988,"STBEN1",,,197.5,5,"Radiocarbon years BP",10380,60,60,0,"Beta226409","peat","Carbon-14",,FALSE,"conventional radiometric"
15930,"Saint-Benoit-sur-Loire",48988,"STBEN1",,,207.5,5,"Radiocarbon years BP",11105,80,80,0,"A 13659","peat","Carbon-14",,FALSE,"conventional radiometric"
15930,"Saint-Benoit-sur-Loire",48988,"STBEN1",,,215,4,"Radiocarbon years BP",11360,60,60,0,"Beta226410","peat","Carbon-14",,FALSE,"conventional radiometric"
27354,"Sierra de Baza",49075,"BAZA",,,26,2,"Radiocarbon years BP",180,80,80,,"Pta-9156","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27354,"Sierra de Baza",49075,"BAZA",,,48,2,"Radiocarbon years BP",1320,25,25,,"Pta-9149","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27354,"Sierra de Baza",49075,"BAZA",,,73,2,"Radiocarbon years BP",2520,40,40,,"Pta-9142","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27354,"Sierra de Baza",49075,"BAZA",,,132,2,"Radiocarbon years BP",2590,110,110,,"Pta-9150","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27354,"Sierra de Baza",49075,"BAZA",,,189,2,"Radiocarbon years BP",3520,50,50,,"Pta-9154","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27354,"Sierra de Baza",49075,"BAZA",,,230,2,"Radiocarbon years BP",4060,90,90,,"Pta-9160","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27354,"Sierra de Baza",49075,"BAZA",,,300,2,"Radiocarbon years BP",5530,30,30,,"Pta-9139","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27354,"Sierra de Baza",49075,"BAZA",,,376,4,"Radiocarbon years BP",7595,45,45,,"GrA-24386","bulk sediment","Carbon-14",,FALSE,"accelerator mass spectrometry"
27355,"Sierra de Baza",49077,"BAZA",,,26,2,"Radiocarbon years BP",180,80,80,,"Pta-9156","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27355,"Sierra de Baza",49077,"BAZA",,,48,2,"Radiocarbon years BP",1320,25,25,,"Pta-9149","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27355,"Sierra de Baza",49077,"BAZA",,,73,2,"Radiocarbon years BP",2520,40,40,,"Pta-9142","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27355,"Sierra de Baza",49077,"BAZA",,,132,2,"Radiocarbon years BP",2590,110,110,,"Pta-9150","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27355,"Sierra de Baza",49077,"BAZA",,,189,2,"Radiocarbon years BP",3520,50,50,,"Pta-9154","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27355,"Sierra de Baza",49077,"BAZA",,,230,2,"Radiocarbon years BP",4060,90,90,,"Pta-9160","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27355,"Sierra de Baza",49077,"BAZA",,,300,2,"Radiocarbon years BP",5530,30,30,,"Pta-9139","bulk sediment","Carbon-14",,FALSE,"conventional radiometric"
27355,"Sierra de Baza",49077,"BAZA",,,376,4,"Radiocarbon years BP",7595,45,45,,"GrA-24386","bulk sediment","Carbon-14",,FALSE,"accelerator mass spectrometry"
27356,"Botija bog",49079,"BOTIJA",,,20,1,"Radiocarbon years BP",560,30,30,,"CNA 703","bulk peat","Carbon-14",,FALSE,"accelerator mass spectrometry"
27356,"Botija bog",49079,"BOTIJA",,,30,1,"Radiocarbon years BP",2050,30,30,,"CNA 704","bulk peat","Carbon-14",,FALSE,"accelerator mass spectrometry"
27356,"Botija bog",49079,"BOTIJA",,,50,1,"Radiocarbon years BP",2965,35,35,,"CNA 705","bulk peat","Carbon-14",,FALSE,"accelerator mass spectrometry"
27358,"Loch nan Eala",49083,"ACH1",,,640,,"Radiocarbon years BP",6234,36,36,-28.6,"SUERC-62975","Pinus (bud scales, bark flakes). Betula seeds (3). Terrestrial higher plant leaf fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27358,"Loch nan Eala",49083,"ACH1",,,660,,"Radiocarbon years BP",6462,39,39,-27.4,"SUERC-62974","Pinus (bud scales, bark flakes needles) Betula seed. Terrestrial higher plant leaf fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27358,"Loch nan Eala",49083,"ACH1",,,675,,"Radiocarbon years BP",6794,38,38,-29.3,"SUERC-62973","Pinus (bud scales, bark flakes needles) Terrestrial higher plant leaf fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27358,"Loch nan Eala",49083,"ACH1",,,695,,"Radiocarbon years BP",7389,42,42,-28.7,"SUERC-62972","Betula  (catkin scale, bud scale). Flower cf. Calluna Terrestrial higher plant leaf fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27359,"Terrace Hollow",49085,"ACH2",,,247,,"Radiocarbon years BP",6215,37,37,-29,"SUERC-62982","Woody fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27359,"Terrace Hollow",49085,"ACH2",,,250,,"Radiocarbon years BP",6426,37,37,-30,"SUERC-62981","Bark fragments and cf. Cyperaceae epidermis","Carbon-14",,FALSE,"accelerator mass spectrometry"
27359,"Terrace Hollow",49085,"ACH2",,,254,,"Radiocarbon years BP",7040,38,38,-31,"SUERC-62980","Wood","Carbon-14",,FALSE,"accelerator mass spectrometry"
27359,"Terrace Hollow",49085,"ACH2",,,258,,"Radiocarbon years BP",7339,42,42,-29,"SUERC-62976","Wood and bark fragments and cf. Cyperaceae epidermis","Carbon-14",,FALSE,"accelerator mass spectrometry"
27360,"Above Cadubh",49087,"ACH3",,471021,239,1,"Radiocarbon years BP",4701,37,37,,"SUERC-63005","cf. Cyperaceae epidermis","Carbon-14","wood and bark fragments",FALSE,
27361,"Sheepfold",49089,"ACH4",,,192,1,"Radiocarbon years BP",5948,37,37,-29.7,"SUERC-62991","Woody fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27361,"Sheepfold",49089,"ACH4",,,198,1,"Radiocarbon years BP",6047,37,37,-28.6,"SUERC-62990","Woody fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27361,"Sheepfold",49089,"ACH4",,,208,1,"Radiocarbon years BP",6239,39,39,-30.1,"SUERC-62986","Woody fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27361,"Sheepfold",49089,"ACH4",,,225,1,"Radiocarbon years BP",6760,37,37,-30,"SUERC-62985","Woody fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27361,"Sheepfold",49089,"ACH4",,,235,1,"Radiocarbon years BP",6981,38,38,-28.6,"SUERC-62984","Woody fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27361,"Sheepfold",49089,"ACH4",,,248,1,"Radiocarbon years BP",7807,39,39,-29.7,"SUERC-62983","Woody fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27362,"West Achall Mire",49091,"ACH5",,,510,,"Radiocarbon years BP",5966,38,38,-28.9,"SUERC-62490","Pinus needles","Carbon-14","Biostratigraphic event: Just post Pinus peak",FALSE,"accelerator mass spectrometry"
27362,"West Achall Mire",49091,"ACH5",,,540,,"Radiocarbon years BP",6412,36,36,-29,"SUERC-62489","Pinus(Needle fragments and bark flakes), cf.Betula bud scales, Terrestrial higher plant leaf fragments","Carbon-14","Biostratigraphic event: Plateau in Pinus increase",FALSE,"accelerator mass spectrometry"
27362,"West Achall Mire",49091,"ACH5",,,550,,"Radiocarbon years BP",6811,39,39,-29.4,"SUERC-62488","Pinus(Needle fragments and bark flakes), Betula seed, Terrestrial higher plant leaf fragments","Carbon-14","Biostratigraphic event: Main Pinus increase",FALSE,"accelerator mass spectrometry"
27362,"West Achall Mire",49091,"ACH5",,,559,,"Radiocarbon years BP",7105,39,39,-30.2,"SUERC-62484","Pinus(Needle fragments and bud scales), Betula(Catkin scales and seeds(3)), Terrestrial higher plant leaf fragments","Carbon-14","Biostratigraphic event: Start of main Pinus increase",FALSE,"accelerator mass spectrometry"
27362,"West Achall Mire",49091,"ACH5",,,578,,"Radiocarbon years BP",7389,38,38,-29.2,"SUERC-62483","Betula seed, Cyperaceae fragments. Terrestrial higher plant leaf fragments","Carbon-14","Biostratigraphic event: After first Pinus increase",FALSE,"accelerator mass spectrometry"
27362,"West Achall Mire",49091,"ACH5",,,590,,"Radiocarbon years BP",7750,38,38,-28.6,"SUERC-62482","Terrestrial higher plant leaf fragments, wood and bark fragments, Betula  seeds (2)","Carbon-14","Biostratigraphic event: Main increase of first Pinus increase",FALSE,"accelerator mass spectrometry"
27362,"West Achall Mire",49091,"ACH5",,,603,,"Radiocarbon years BP",7966,39,39,-28.6,"SUERC-62481","Terrestrial higher plant leaf fragments, seed (cf. Cyperaceae)","Carbon-14","Biostratigraphic event: Just prior to first Pinus increase",FALSE,"accelerator mass spectrometry"
27363,"West Achall Gorge",49093,"ACH6",,,319,1,"Radiocarbon years BP",4662,35,35,-29.1,"62494","Pinus (needle fragments; bark flakes); Betula fruits (2) & catkin scale; leaf fragments","Carbon-14","ACH6_1 core, accepted by the author",FALSE,"accelerator mass spectrometry"
27363,"West Achall Gorge",49093,"ACH6",,,335,1,"Radiocarbon years BP",4694,38,38,-29.2,"62493","Betula fruits & catkin scales; cf. Betula bud scales;","Carbon-14","ACH6_1 core, accepted by the author",FALSE,"accelerator mass spectrometry"
27364,"Below Doir' a'Ghleannain",49095,"ACH7",,,255,1,"Radiocarbon years BP",4947,37,37,-29.6,"SUERC-63000","Cyperaceae leaf/stem fragments, Lenticular sedge seed, bark fragments, twig fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27364,"Below Doir' a'Ghleannain",49095,"ACH7",,,265,6,"Radiocarbon years BP",5868,38,38,-28.6,"SUERC-62996","Cyperaceae leaf/stem fragments, bark fragments, twig fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27364,"Below Doir' a'Ghleannain",49095,"ACH7",,,276,1,"Radiocarbon years BP",7144,36,36,-28.9,"SUERC-62994","Cyperaceae leaf/stem fragments, woody fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27364,"Below Doir' a'Ghleannain",49095,"ACH7",,,270,2,"Radiocarbon years BP",7568,42,42,-27.8,"SUERC-62995","Charcoal fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27364,"Below Doir' a'Ghleannain",49095,"ACH7",,,285,1,"Radiocarbon years BP",7575,36,36,-30.1,"SUERC-62993","Wood and twig fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27364,"Below Doir' a'Ghleannain",49095,"ACH7",,,296,1,"Radiocarbon years BP",8594,39,39,-29.6,"SUERC-62992","Lenticular sedge seed cases, sedge leaf/stem fragments, woody and bark fragments","Carbon-14",,FALSE,"accelerator mass spectrometry"
27365,"Sanctuary Wood",49097,"ACH8",,,257,1,"Radiocarbon years BP",5873,38,38,-28,"SUERC-63010","Cyperaceae epidermis and bundles, cf Pinus bark flakes","Carbon-14","Biostratigraphic event: Alnus increase",FALSE,"accelerator mass spectrometry"
27365,"Sanctuary Wood",49097,"ACH8",,,287,1,"Radiocarbon years BP",6603,38,38,-27.3,"SUERC-63006","Bark - some Pinus. Woody fragments , Lenticular sedge seeds (2)","Carbon-14","Biostratigraphic event: Basal date - rangefinder",FALSE,"accelerator mass spectrometry"
27366,"Eagle Calling",49099,"ACH9",,,280,1,"Radiocarbon years BP",5213,38,38,-30.1,"SUERC-63004","cf. Cyperaceae epidermis , woody fragments","Carbon-14","Biostratigraphic event: Alnus rise",FALSE,"accelerator mass spectrometry"
27366,"Eagle Calling",49099,"ACH9",,,285,1,"Radiocarbon years BP",5633,38,38,-30.3,"SUERC-63003","Terrestrial higher plant leaf fragments, wood and bark fragments","Carbon-14","Biostratigraphic event: Just post main Pinus increase",FALSE,"accelerator mass spectrometry"
27367,"Loch Salach a' Ghiubhais",49101,"AFF1",,,230,1,"Radiocarbon years BP",6945,40,40,-26,"OxA-32018","Pinus(bark flakes and bud scales), Calluna leaves","Carbon-14","Biostratigraphic event: End of main Pinus increase",FALSE,"accelerator mass spectrometry"
27367,"Loch Salach a' Ghiubhais",49101,"AFF1",,,234.5,2,"Radiocarbon years BP",7249,36,36,-27.1,"OxA-33285","Mixed terrestrial plant macrofossils","Carbon-14","Biostratigraphic event: Main Pinus increase",FALSE,"accelerator mass spectrometry"
27368,"Loch an Fheadain",49103,"AFF2",,471155,390,1,"Radiocarbon years BP",2269,27,27,,"OxA-31777","Terrestrial Plant remains","Carbon-14","Basal age - rangfinder",FALSE,
27370,"Adit Track",49107,"AFF3",,,280,1,"Radiocarbon years BP",4844,38,38,-30.2,"SUERC-62479","Fibrous Cyperaceae material and woody flakes","Carbon-14","Biostratigraphic event: Alnus increase",FALSE,"accelerator mass spectrometry"
27370,"Adit Track",49107,"AFF3",,,288,1,"Radiocarbon years BP",6396,38,38,-29.8,"SUERC-62478","Fibrous Cyperaceae material and woody flakes","Carbon-14","Biostratigraphic event: Age of basal sediments (rangefinder)",FALSE,"accelerator mass spectrometry"
27371,"Loch an Amair",49109,"AFF4",,,440,1,"Radiocarbon years BP",5572,38,38,,"SUERC-64778","Betula (8 seeds and 5 catkin scales), Pinus needle, Alnus seed, Higher plant leaf fragments (dry weight 33.6mg)","Carbon-14","Biostratigraphic event: Start of main Pinus increase",FALSE,"accelerator mass spectrometry"
27371,"Loch an Amair",49109,"AFF4",,,465,1,"Radiocarbon years BP",5663,36,36,,"SUERC-64779","Plant remains","Carbon-14","Biostratigraphic event: Main Pinus increase",FALSE,"accelerator mass spectrometry"
27371,"Loch an Amair",49109,"AFF4",,,460,1,"Radiocarbon years BP",5730,34,34,,"OxA-31608","Betula (8 seeds and 5 catkin scales), Pinus needle, Alnus seed, Higher plant leaf fragments (dry weight 33.6mg)","Carbon-14",,FALSE,"accelerator mass spectrometry"
27371,"Loch an Amair",49109,"AFF4",,,470,1,"Radiocarbon years BP",6308,36,36,,"OxA-31609","Plant remains","Carbon-14","Biostratigraphic event: End of main Pinus increase",FALSE,"accelerator mass spectrometry"
27371,"Loch an Amair",49109,"AFF4",,,480,1,"Radiocarbon years BP",7817,36,36,,"OxA-31773","Plant remains","Carbon-14",,FALSE,"accelerator mass spectrometry"
27372,"Above Loch an Eang",49111,"AFF5",,,355,1,"Radiocarbon years BP",6247,32,32,,"OxA-31778",,"Carbon-14","Biostratigraphic event: Main Pinus increase",FALSE,"accelerator mass spectrometry"
27372,"Above Loch an Eang",49111,"AFF5",,,365,1,"Radiocarbon years BP",6690,38,38,,"SUERC-64781",,"Carbon-14","Biostratigraphic event: Middle of main Pinus increase",FALSE,"accelerator mass spectrometry"
27372,"Above Loch an Eang",49111,"AFF5",,,375,1,"Radiocarbon years BP",6772,39,39,,"SUERC-64785",,"Carbon-14","Biostratigraphic event: Start of main Pinus increase",FALSE,"accelerator mass spectrometry"
27372,"Above Loch an Eang",49111,"AFF5",,,395,1,"Radiocarbon years BP",7090,38,38,-27.8,"SUERC-64786","Terrestrial plant remains","Carbon-14","Biostratigraphic event: Just prior to main PInus increase",FALSE,"accelerator mass spectrometry"
27373,"T_Junction",49113,"AFF6",,,950,,"Radiocarbon years BP",6967,34,34,,"OxA-31776","Plant remains","Carbon-14","Biostratigraphic event: Start of Pinus increase",FALSE,"accelerator mass spectrometry"
27373,"T_Junction",49113,"AFF6",,,970,,"Radiocarbon years BP",7350,50,50,,"OxA-32020","Plant remains","Carbon-14","Biostratigraphic event: Main Pinus increase",FALSE,"accelerator mass spectrometry"
27373,"T_Junction",49113,"AFF6",,,988,,"Radiocarbon years BP",7845,39,39,,"SUERC-64780",,"Carbon-14","Biostratigraphic event: End of main Pinus increase",FALSE,"accelerator mass spectrometry"
27374,"Cattle Grid",49115,"AFF7",,,373,1,"Radiocarbon years BP",6716,35,35,-28.1,"SUERC-62474","Fibrous Cyperaceae material","Carbon-14","Biostratigraphic event:",FALSE,"accelerator mass spectrometry"
27374,"Cattle Grid",49115,"AFF7",,,388,1,"Radiocarbon years BP",7030,39,39,-27.7,"SUERC-62473","Pinus seeds (2), bundle base, Betula seeds (3),terrestrial higher plant leaf fragments, fibrous Cyperaceae material, bark fragments, small twig","Carbon-14","Biostratigraphic event:",FALSE,"accelerator mass spectrometry"
27374,"Cattle Grid",49115,"AFF7",,,425,1,"Radiocarbon years BP",7278,38,38,-27.8,"SUERC-62472","Pinus needle and base, Betula seeds (2),  terrestrial higher plant leaf fragments, Cyperaceae leaf fragments","Carbon-14","Biostratigraphic event:",FALSE,"accelerator mass spectrometry"
27374,"Cattle Grid",49115,"AFF7",,,441,1,"Radiocarbon years BP",7421,38,38,-29,"SUERC-62471","Terrestrial higher plant leaf fragments, Cyperaceae cf epidermis, twiggy material cf. Vaccinium oxycoccus","Carbon-14","Biostratigraphic event:",FALSE,"accelerator mass spectrometry"
27374,"Cattle Grid",49115,"AFF7",,,465,1,"Radiocarbon years BP",7791,39,39,-27.7,"SUERC-62470","Fibrous Cyperaceae material","Carbon-14","Biostratigraphic event:",FALSE,"accelerator mass spectrometry"
27374,"Cattle Grid",49115,"AFF7",,,482,1,"Radiocarbon years BP",7884,39,39,-29.1,"SUERC-62469","Cyperaceae leaf material","Carbon-14","Biostratigraphic event:",FALSE,"accelerator mass spectrometry"
27375,"Road below Beinn a’ Mheadhoin",49117,"AFF8",,,140,1,"Radiocarbon years BP",5459,32,32,-27.36,"OxA-31774","Woody fragments and bark flakes","Carbon-14","Biostratigraphic event: End of main Pinus increase",FALSE,"accelerator mass spectrometry"
27375,"Road below Beinn a’ Mheadhoin",49117,"AFF8",,,145,1,"Radiocarbon years BP",6964,38,38,-28.12,"OxA-32017","Woody fragments","Carbon-14","Biostratigraphic event: Main Pinus increase",FALSE,"accelerator mass spectrometry"
