siteid,sitename,latitude,longitude,elevation,datasetid,datasettype,ageoldest,ageyoungest,depth,thickness,age,age.young,age.old,control.type,chron.control.id,dataset.name,collection.type,collection.handle,dataset.type,default,name,age.type,age.model,age.older,age.younger,chron.id,date,site.name,long,lat,description,long.acc,lat.acc
23790,Aveley marshes,51.492222,0.2225,0,41214,pollen,4743,3410,,,,,,,,EPD E# 2267,Core,AMRN,pollen,,,,,,,,,Aveley marshes,0.2225,51.492222,Marshes. Physiography: Thames valley. Surrounding vegetation: Marshes.,0,0
23791,The Dowels Walland marsh,51.043611,0.828056,0,41216,pollen,6123,2027,,,,,,,,EPD E# 1454,Core,DOWELS,pollen,,,,,,,,,The Dowels Walland marsh,0.828056,51.043611,Marsh depositional complex. Physiography: Remains of degraded shingle barrier. Surrounfing vegetation: cultivated fields.,0,0
23792,Doel,51.320833,4.245278,-1,41218,pollen,6638,543,,,,,,,,EPD E# 2035,Core,DOEL06,pollen,,,,,,,,,Doel,4.245278,51.320833,Peat deposit in Scheldt river. Physiography: Riverine. Surrounding vegetation: Cultivated fields.,0,0
23793,Hornchurch marshes,51.520278,0.176944,1,41220,pollen,6601,2542,,,,,,,,EPD E# 2226,Core,DAGFINAL,pollen,,,,,,,,,Hornchurch marshes,0.176944,51.520278,Marsh. Physiography: Ridge of Thames river. Surrounding vegetation: Urban area.,0,0
23794,Cranes Moor,50.827778,-1.725833,45,41222,pollen,10416,-32,,,,,,,,EPD E# 2300,Core,CRANESMO,pollen,,,,,,,,,Cranes Moor,-1.725833,50.827778,Mire. Physiography: Plateau. Surrounding vegetation: Cultivated field and forest.,0,0
23795,Cut Hill,50.6275,-3.981944,599,41226,pollen,7833,5453,,,,,,,,EPD E# 1670,Core,CUTHILL1,pollen,,,,,,,,,Cut Hill,-3.981944,50.6275,Eroding blanket peat. Physiography: Upland. Surrounding vegetation: bog and cultivated fields.,0,0
23795,Cut Hill,50.6275,-3.981944,599,41224,pollen,7211,1110,,,,,,,,EPD E# 1671,Core,CUTHILL2,pollen,,,,,,,,,Cut Hill,-3.981944,50.6275,Eroding blanket peat. Physiography: Upland. Surrounding vegetation: bog and cultivated fields.,0,0
23796,Comerslade,51.120278,-3.804722,446,41228,pollen,8336,746,,,,,,,,EPD E# 1669,Core,COMERSLA,pollen,,,,,,,,,Comerslade,-3.804722,51.120278,Mire. Physiography: Valley mire. Surounding vegetation: cultivated fields,0,0
23797,Caburn,50.857222,0.050556,6,41230,pollen,7050,3814,,,,,,,,EPD E# 1453,Core,CABURN,pollen,,,,,,,,,Caburn,0.050556,50.857222,Floodplain. Physiography: Chalk valley. Surrounding vegetation: cultivated fields,0,0
23798,Bradford Kaims,55.588889,-1.761111,46,41231,pollen,,,,,,,,,,EPD E# 1023,Core,BK0702R,pollen,,,,,,,,,Bradford Kaims,-1.761111,55.588889,Basin. Physiography: Esker with unsorted and unwashed materia. Surrounding vegetation: Field.,0,0
23799,Bigholm Burn,55.120278,-3.0725,160,41233,pollen,11795,260,,,,,,,,EPD E# 983,Core,BBURN3,pollen,,,,,,,,,Bigholm Burn,-3.0725,55.120278,Peat overlying glacial sediments. Physiography: In the river valley beside a stream. Surrounding vegetation: Peat surface disturbed by sheep & cattle.,0,0
23800,Novo-Uspenka,56.616667,84.166667,150,41235,pollen,,,,,,,,,,EPD E# 961,Core,NOVO-USP,pollen,,,,,,,,,Novo-Uspenka,84.166667,56.616667,"Fen in the flood plain of Ob' river. Physiography: Flood plain. Surrounding vegetation: Pinus sylvestris, Betula pendula.",0,0
23801,Nizhnevartovsk,62,76.666667,56,41237,pollen,10483,0,,,,,,,,EPD E# 960,Core,NIZHNIVA,pollen,,,,,,,,,Nizhnevartovsk,76.666667,62,Physiography: First terrace above flood-plain of river. Surrounding vegetation: Sphagnum bog.,0,0
23803,Round Loch of Glenhead,55.09344,-4.43026,300,41241,pollen,16293,-34,,,,,,,,EPD E# 924,Core,RLGH3DAT,pollen,,,,,,,,,Round Loch of Glenhead,-4.43026,55.09344,Lake. Physiography: blanket peat in small valley depressions. Surrounding vegatation: sheep grazing.,0,0
23804,Tilbury Fort,51.455833,0.376111,2,41243,pollen,8133,2274,,,,,,,,EPD E# 2271,Core,TFT,pollen,,,,,,,,,Tilbury Fort,0.376111,51.455833,Bog and field. Physiography: Thames valley. Surrounding vegetation: Cultivatd fields in urban area.,0,0
23808,Palatka Lake,60.117778,150.999167,400,41250,pollen,2381,604,,,,,,,,EPD E# 1800,Core,PALATKA,pollen,,,,,,,,,Palatka Lake,150.999167,60.117778,Lake. Physiography: Valley. Surrounding vegetation: Shrubs.,0,0
23809,Dyanushka K7P2,65.039444,125.036944,123,41252,pollen,12472,-4,,,,,,,,EPD E# 1707,Core,K7P2,pollen,,,,,,,,,Dyanushka K7P2,125.036944,65.039444,"Permafrost peat. Physiography: Dyanushka River, flat plain. Surrounding vegetation: Open cold deciduous forests.",0,0
23810,Cape Sabler,74.537085,100.50651,47,41255,pollen,,,,,,,,,,EPD E# 1808,Section,SAO1SHIL,pollen,,,,,,,,,Cape Sabler,100.50650999999999,74.53708499999999,"The Cape Sabler Peninsula is located on the northwestern shore of Taymyr Lake. A number of shallow lakes separate the peninsula from a low elevation portion of the Byrranga Mountains. Permafrost features are widespread and include frost cracks, polygonal ground, ice wedges, thermokarst depressions, solifluction andnivation forms.",0.06884000000000867,0.03628999999999394
23810,Cape Sabler,74.537085,100.50651,47,41257,pollen,,,,,,,,,,EPD E# 1809,Section,SAO4,pollen,,,,,,,,,Cape Sabler,100.50650999999999,74.53708499999999,"The Cape Sabler Peninsula is located on the northwestern shore of Taymyr Lake. A number of shallow lakes separate the peninsula from a low elevation portion of the Byrranga Mountains. Permafrost features are widespread and include frost cracks, polygonal ground, ice wedges, thermokarst depressions, solifluction andnivation forms.",0.06884000000000867,0.03628999999999394
23810,Cape Sabler,74.537085,100.50651,47,41254,pollen,,,,,,,,,,EPD E# 1807,Section,SAO1HAHN,pollen,,,,,,,,,Cape Sabler,100.50650999999999,74.53708499999999,"The Cape Sabler Peninsula is located on the northwestern shore of Taymyr Lake. A number of shallow lakes separate the peninsula from a low elevation portion of the Byrranga Mountains. Permafrost features are widespread and include frost cracks, polygonal ground, ice wedges, thermokarst depressions, solifluction andnivation forms.",0.06884000000000867,0.03628999999999394
23811,Faddeyevskiy,75.333333,143.833333,30,41262,pollen,47979,27255,,,,,,,,EPD E# 1694,Section,FADEYEVS,pollen,,,,,,,,,Faddeyevskiy,143.833333,75.333333,Riverine. Physiography: River valley. Surrounding vegetation: Tundra.,0,0
23812,Nikolay Lake,73.333333,124.2,35,41264,pollen,11372,342,,,,,,,,EPD E# 1795,Core,NIKOLAY,pollen,,,,,,,,,Nikolay Lake,124.2,73.3333333333333,is the largest body of water in the Lena River Delta region and is situated in the northwestern part of Arga Island.The island is one of the major geomorphologic elements of the Lena Delta and is characterised by numerous lakes with a submeridional orientation of the long axis typifying lake depressions. Nikolay Lake consists of five subbasins and is about 8 km wide from east to west and about 6 km long from north to south. Approximately 70% of the lake basin has a water depth of less than 2 m. A maximum water depth of 30 m was recorded in one subbasin.,0,0
23816,Tigalmamine,32.9,-5.35,1626,41273,pollen,11683,140,,,,,,,,EPD E# 1390,Core,TIGAL,pollen,,,,,,,,,Tigalmamine,-5.35,32.9,"Lake in a cedar forest.
Physiography: Middle Atlas.
Surrounding vegetation: Cedar forest. Vegetation formation: Cedar forest.",0,0
23817,Ifri Oudadane,35.212778,-3.258333,9,41274,pollen,10860,6145,,,,,,,,EPD E# 2033,Core,IFRIOUD,pollen,,,,,,,,,Ifri Oudadane,-3.258333,35.212778,"Rock shelter. Physiography: Coastal shelter. Surrounding vegetation: Small Pinus, Juniperus, Quercus, wild Olea.
Vegetation formation: Mediterranean climate, maquiaforest.",0,0
23818,Woolwich Trade Park,51.491667,0.085556,3,41276,pollen,5570,1999,,,,,,,,EPD E# 2270,Core,WTP,pollen,,,,,,,,,Woolwich Trade Park,0.085556,51.491667,"River Thames.
Physiography: Thames valley.
Surrounding vegetation: Urban area.",0,0
23819,Royal Albert Dock,51.507778,0.045,5,41278,pollen,4417,610,,,,,,,,EPD E# 2269,Core,RAD,pollen,,,,,,,,,Royal Albert Dock,0.045,51.507778,"River bank.
Physiography: Thames valley.
Surrounding vegetation: Urban area with parks and gardens.",0,0
23820,Beckton,51.519444,0.058889,4,41280,pollen,6621,531,,,,,,,,EPD E# 2227,Core,GWB,pollen,,,,,,,,,Beckton,0.058889,51.519444,"Riverine.
Physiography: Alluvian Thames floodplain. Surrounding vegetation: Urban area of London.",0,0
23822,Eurach,47.79058,11.34132,615,41286,pollen,,,,,,,,,,EPD E# 1667,Core,EURACHP1,pollen,,,,,,,,,Eurach,11.34132,47.79058,Glacio-lacustrine deposit (Seetone). Physiography: Moraine in valley. Surrounding vegetation: Forests and some cultivated fields.,0.010040000000000049,0.004300000000000637
23823,Pfefferbichl,47.631235,10.789155,812,41287,pollen,,,,,,,,,,EPD E# 1739,Core,PFEFERBI,pollen,,,,,,,,,Pfefferbichl,10.789155000000001,47.631235000000004,Physiography: Valley. Surrounding vegetation: Cultiveted area.,0.006330000000000169,0.004010000000000957
23824,Dethlingen,52.964705,10.140355,65,41288,pollen,,,,,,,,,,EPD E# 2038,Core,DETHLING,pollen,,,,,,,,,Dethlingen,10.140355,52.964704999999995,"Lacustrine sediments. Physiography: Basin in lowlands. Surrounding vegetation: Forest, cultivated fields.",0.015370000000000772,0.010550000000002058
23825,Osterholz,52.13662,9.802565,140,41289,pollen,,,,,,,,,,EPD E# 1799,Core,OSTERHOL,pollen,,,,,,,,,Osterholz,9.802565000000001,52.13662,Cromerian lake below till. Physiography: Floodplain of Leine river. Surrounding vegetation: Cultivated fields and forest.,0.012729999999999464,0.004440000000002442
23826,Elm,52.17504,10.853585,220,41290,pollen,,,,,,,,,,EPD E# 1689,Core,ELMA,pollen,,,,,,,,,Elm,10.853584999999999,52.17504,Swamp. Physiography: Upland. Surrounding vegetation: Forest and cultivated fields.,0.003349999999999298,0.001300000000000523
23826,Elm,52.17504,10.853585,220,41291,pollen,,,,,,,,,,EPD E# 1690,Core,ELMB,pollen,,,,,,,,,Elm,10.853584999999999,52.17504,Swamp. Physiography: Upland. Surrounding vegetation: Forest and cultivated fields.,0.003349999999999298,0.001300000000000523
23826,Elm,52.17504,10.853585,220,41292,pollen,,,,,,,,,,EPD E# 1691,Core,ELMC,pollen,,,,,,,,,Elm,10.853584999999999,52.17504,Swamp. Physiography: Upland. Surrounding vegetation: Forest and cultivated fields.,0.003349999999999298,0.001300000000000523
23826,Elm,52.17504,10.853585,220,41299,pollen,,,,,,,,,,EPD E# 1692,Core,ELMD,pollen,,,,,,,,,Elm,10.853584999999999,52.17504,Swamp. Physiography: Upland. Surrounding vegetation: Forest and cultivated fields.,0.003349999999999298,0.001300000000000523
23826,Elm,52.17504,10.853585,220,41300,pollen,,,,,,,,,,EPD E# 1693,Core,ELMK,pollen,,,,,,,,,Elm,10.853584999999999,52.17504,Swamp. Physiography: Upland. Surrounding vegetation: Forest and cultivated fields.,0.003349999999999298,0.001300000000000523
23829,Blankensee,52.226765,13.11681,33,41301,pollen,,,,,,,,,,EPD E# 1648,Core,BLANKE00,pollen,,,,,,,,,Blankensee,13.116810000000001,52.226765,Lake. Physiography: Moraine in plain. Surrounding vegetation: Cultivated fields.,0.033479999999999066,0.01903000000000077
23829,Blankensee,52.226765,13.11681,33,41302,pollen,,,,,,,,,,EPD E# 1649,Core,BLANKEN0,pollen,,,,,,,,,Blankensee,13.116810000000001,52.226765,Lake. Physiography: Moraine in plain. Surrounding vegetation: Cultivated fields.,0.033479999999999066,0.01903000000000077
23830,Trünnensee,53.21162,12.945625,59,41303,pollen,,,,,,,,,,EPD E# 1940,Core,TR0,pollen,,,,,,,,,Trünnensee,12.945625,53.211619999999996,Lake. Physiography: Plain. Surrounding vegetation: Forest and cultivated fields.,0.01069000000000031,0.00497999999999621
23831,Winneys Down,50.622778,-3.94271,517,41305,pollen,7896,172,,,,,,,,EPD E# 1685,Core,WINNEYS,pollen,,,,,,,,,Winneys Down,-3.94271,50.622778,"Mire.
Physiography: upland.
Surounding vegetation:  moorland and grassland.",0,0
23832,Kreutzsee,53.448885,12.97451,72,41306,pollen,,,,,,,,,,EPD E# 1708,Core,KR0,pollen,,,,,,,,,Kreutzsee,12.97451,53.448885000000004,Lake. Physiography: Plain. Surrounding vegetation: Cultivated fields and forests.,0.008539999999999992,0.006210000000002935
23833,Windmill Rough,50.974722,-3.633056,263,41308,pollen,2600,67,,,,,,,,EPD E# 1684,Core,WINDMILL,pollen,,,,,,,,,Windmill Rough,-3.633056,50.974722,"Spring mire.
Physiography: shallow depression in lowland.
Surrounding vegetation: Cultivated fields and forests.",0,0
23834,Stonetor Brook,50.655556,-3.91,401,41310,pollen,9360,4,,,,,,,,EPD E# 1683,Core,STONETOR,pollen,,,,,,,,,Stonetor Brook,-3.91,50.655556,"Spring mire.
Physiography: upland.
Surounding vegetation: grasses with patches of gorse.",0,0
23838,North Twitchen Springs,51.117222,-3.826111,366,41320,pollen,4154,0,,,,,,,,EPD E# 1682,Core,NORTHTWI,pollen,,,,,,,,,North Twitchen Springs,-3.826111,51.117222,"Spring mire.
Physiography: upland landscape.
Surrounding vegetation: Cultivated fields.",0,0
23839,Großer Plötzensee,53.35216,13.51095,97,41321,pollen,,,,,,,,,,EPD E# 1703,Core,GPL0,pollen,,,,,,,,,Großer Plötzensee,13.510950000000001,53.35216,Kettle-hole lake. Physiography: Moraine. Surrounding vegetation: Cultivated filelds.,0.00820000000000043,0.003959999999999297
23840,Moles Chamber,51.139444,-3.832778,421,41323,pollen,2945,244,,,,,,,,EPD E# 1681,Core,MOLECHAM,pollen,,,,,,,,,Moles Chamber,-3.832778,51.139444,"Small spring-fed, soligenous mire.
Physiography: upland.
Surrounding vegetation: Cultivated fields.",0,0
23841,Cramoner See,53.70524,11.271195,47,41324,pollen,,,,,,,,,,EPD E# 1662,Core,CRAMONER,pollen,,,,,,,,,Cramoner See,11.271194999999999,53.70524,Lake. Surrounding vegetation: Cultivated fields.,0.017390000000000683,0.022100000000001785
23842,Middle North Coombe,50.933889,-3.433333,122,41326,pollen,3440,-40,,,,,,,,EPD E# 1680,Core,MIDNORCO,pollen,,,,,,,,,Middle North Coombe,-3.433333,50.933889,"Spring mire.
Physiography: translational slide in upland .
Surrounding vegetation: Cultivated fields.",0,0
23843,Neumühler See,53.641875,11.32695,43,41327,pollen,,,,,,,,,,EPD E# 1797,Core,NMS0,pollen,,,,,,,,,Neumühler See,11.32695,53.641875,Kettel lake. Surrounding vegetation: Cultivated fields.,0.06591999999999842,0.03784999999999883
23844,Long Breach,51.065833,-3.6875,345,41329,pollen,6408,0,,,,,,,,EPD E# 1679,Core,LONGBREA,pollen,,,,,,,,,Long Breach,-3.6875,51.065833,"Valley mire.
Physiography: slope.
Surounding vegetation: cultivated fields.",0,0
23845,Hofsee,53.5857,12.515085,63,41330,pollen,,,,,,,,,,EPD E# 1928,Core,HOF01,pollen,,,,,,,,,Hofsee,12.515085,53.5857,Lake. Physiography: Flat plain. Surrounding vegetation: Cultivated fields.,0.015530000000000044,0.011820000000000164
23845,Hofsee,53.5857,12.515085,63,41331,pollen,,,,,,,,,,EPD E# 1929,Core,HOF02,pollen,,,,,,,,,Hofsee,12.515085,53.5857,Lake. Physiography: Flat plain. Surrounding vegetation: Cultivated fields.,0.015530000000000044,0.011820000000000164
23846,Lobbs Bog,50.970556,-3.623611,243,41333,pollen,2538,96,,,,,,,,EPD E# 1678,Core,LOBBSBOG,pollen,,,,,,,,,Lobbs Bog,-3.623611,50.970556,"Valley mire.
Physiography: valley.
Surrounding vegetation: fields and coniferous plantations.",0,0
23847,Hares Down,50.978056,-3.643889,255,41335,pollen,2614,0,,,,,,,,EPD E# 1677,Core,HARESDOW,pollen,,,,,,,,,Hares Down,-3.643889,50.978056,"Valley mire.
Physiography: Step-basin.
Surrounding vegetation: Cultivated fields.",0,0
23848,Hangingstone Hill,50.654722,-3.956944,598,41337,pollen,7351,-29,,,,,,,,EPD E# 1675,Core,HANGINGS,pollen,,,,,,,,,Hangingstone Hill,-3.956944,50.654722,"Blanket bog.
Physiography: upland.
Surounding vegetation: culrivated fields.",0,0
23849,Gourte Mires,51.054444,-3.678333,291,41339,pollen,4525,368,,,,,,,,EPD E# 1674,Core,GOURTE,pollen,,,,,,,,,Gourte Mires,-3.678333,51.054444,"Spring fed mire.
Physiography: Upland above a steep-sided valley.
Surounding vegetation: shrubs and cultivatd fields.",0,0
23850,Kaiserwinkel,52.51782,10.972635,59,41340,pollen,,,,,,,,,,EPD E# 1931,Core,KAI2,pollen,,,,,,,,,Kaiserwinkel,10.972635,52.51782,Cultivated field. Physiography: Plain. Surrounding vegetation: Cultivated fields.,0.00478999999999985,0.0028800000000046566
23850,Kaiserwinkel,52.51782,10.972635,59,41341,pollen,,,,,,,,,,EPD E# 1932,Core,KAIXA,pollen,,,,,,,,,Kaiserwinkel,10.972635,52.51782,Cultivated field. Physiography: Plain. Surrounding vegetation: Cultivated fields.,0.00478999999999985,0.0028800000000046566
23850,Kaiserwinkel,52.51782,10.972635,59,41342,pollen,,,,,,,,,,EPD E# 1933,Core,KAIXB,pollen,,,,,,,,,Kaiserwinkel,10.972635,52.51782,Cultivated field. Physiography: Plain. Surrounding vegetation: Cultivated fields.,0.00478999999999985,0.0028800000000046566
23851,Weßlinger See,48.072385,11.250545,590,41343,pollen,,,,,,,,,,EPD E# 1941,Core,WE,pollen,,,,,,,,,Weßlinger See,11.250544999999999,48.072385,Lake. Physiography: Valley. Surrounding vegetation: Cultivated fields and urban zone.,0.006990000000000052,0.0054500000000032855
23852,The Mere Stow Bedon,52.529444,0.873889,37,41345,pollen,14574,2674,,,,,,,,EPD E# 1642,Core,STOWBEDO,pollen,,,,,,,,,The Mere Stow Bedon,0.873889,52.529444,"Lake.
Physiography: Basin.
Surrounding vegetation: Cultivated fields, grass.",0,0
23853,Plußee,54.18209,10.444365,24,41346,pollen,,,,,,,,,,EPD E# 1939,Core,PLU01,pollen,,,,,,,,,Plußee,10.444365,54.18209,Lake. Physiography: Plain. Surrounding vegetation: Cultivated fields.,0.008070000000000022,0.004399999999996851
23854,Muggesfelder See,54.02553,10.33153,36,41349,pollen,,,,,,,,,,EPD E# 1937,Core,MU1,pollen,,,,,,,,,Muggesfelder See,10.33153,54.02553,Lake. Physiography: Plain. Surrounding vegetation: Cultivated fields and forest.,0.014159999999998618,0.0047400000000052955
23854,Muggesfelder See,54.02553,10.33153,36,41347,pollen,,,,,,,,,,EPD E# 1936,Core,MU01,pollen,,,,,,,,,Muggesfelder See,10.33153,54.02553,Lake. Physiography: Plain. Surrounding vegetation: Cultivated fields and forest.,0.014159999999998618,0.0047400000000052955
23855,Saham  Mere,52.581389,0.806389,38,41351,pollen,21044,4881,,,,,,,,EPD E# 1640,Core,SAHAMMER,pollen,,,,,,,,,Saham  Mere,0.806389,52.581389,"Lake.
Physiography: Basin.
Surrounding vegetation: Cultivated fields and grassland.",0,0
23856,Hämelsee,52.75951,9.310585,20,41353,pollen,,,,,,,,,,EPD E# 1944,Core,HAE008,pollen,,,,,,,,,Hämelsee,9.310585,52.75951,Lake. Physiography: Dolina. Surrounding vegetation: Cultivated fields and forest.,0.004590000000000316,0.0032199999999988904
23856,Hämelsee,52.75951,9.310585,20,41354,pollen,,,,,,,,,,EPD E# 1946,Core,HAE3,pollen,,,,,,,,,Hämelsee,9.310585,52.75951,Lake. Physiography: Dolina. Surrounding vegetation: Cultivated fields and forest.,0.004590000000000316,0.0032199999999988904
23856,Hämelsee,52.75951,9.310585,20,41355,pollen,,,,,,,,,,EPD E# 1945,Core,HAE10,pollen,,,,,,,,,Hämelsee,9.310585,52.75951,Lake. Physiography: Dolina. Surrounding vegetation: Cultivated fields and forest.,0.004590000000000316,0.0032199999999988904
23856,Hämelsee,52.75951,9.310585,20,41356,pollen,,,,,,,,,,EPD E# 1947,Core,HAE7,pollen,,,,,,,,,Hämelsee,9.310585,52.75951,Lake. Physiography: Dolina. Surrounding vegetation: Cultivated fields and forest.,0.004590000000000316,0.0032199999999988904
23856,Hämelsee,52.75951,9.310585,20,41352,pollen,,,,,,,,,,EPD E# 1943,Core,HAE007,pollen,,,,,,,,,Hämelsee,9.310585,52.75951,Lake. Physiography: Dolina. Surrounding vegetation: Cultivated fields and forest.,0.004590000000000316,0.0032199999999988904
23857,Gröbern,51.68925,12.449955,100,41358,pollen,,,,,,,,,,EPD E# 1734,Core,GROBER95,pollen,,,,,,,,,Gröbern,12.449955,51.68925,Kettle hole in glaciofluvial sands. Physiography: Depression. Surrounding vegetation: Cultivated fields and forests.,0.05166999999999966,0.04268000000000427
23857,Gröbern,51.68925,12.449955,100,41357,pollen,,,,,,,,,,EPD E# 1704,Section,GROBER94,pollen,,,,,,,,,Gröbern,12.449955,51.68925,Kettle hole in glaciofluvial sands. Physiography: Depression. Surrounding vegetation: Cultivated fields and forests.,0.05166999999999966,0.04268000000000427
23859,Wallensen,52.00685,9.653955,160,41362,pollen,,,,,,,,,,EPD E# 1818,Section,WALENSEN,pollen,,,,,,,,,Wallensen,9.653955,52.00685,Exposure in former brown coal pit. Physiography: Plain. Surrounding vegetation: Cultivated fields&forest in urban area.,0.03261000000000003,0.018280000000004293
23860,Akazienweg,51.518611,9.936667,150,41363,pollen,,,,,,,,,,EPD E# 1646,Core,AKAZIEWE,pollen,,,,,,,,,Akazienweg,9.936667,51.518611,Riverine. Physiography: close to the river Leine. Surrounding vegetation: Urban area.,0,0
23862,Silberhohl,51.90856,10.18141,180,41366,pollen,6303,186,,,,,,,,EPD E# 1412,Core,SILBERHO,pollen,,,,,,,,,Silberhohl,10.18141,51.90856,Physiography: paludificated doline,0.0013399999999990087,8.399999999966212e-4
