"site.id","site.name","latitude","longitude","elevation","dataset.id","dataset.type","source","publication","description","doi"
25895,"Rönneholms Mosse",55.92074,13.41999,53,44763,"pollen","European Pollen Database","von Post, L. 1918. Skogssträdpollen i sydsvenska torvmosselagerföljder. Pages 432-468 in Forhandlinger ved de Skandinaviske Naturforskeres 16. Møte: I Kristiana den 10-15 Juli 1916. A. W. Brøggers Boktrykkeri A/S, Kristiania [Oslo], Norway.","Raised bog. Currently being mined for peat.","10.21233/5d23-1196"
25895,"Rönneholms Mosse",55.92074,13.41999,53,44727,"pollen","European Pollen Database","von Post, L. 1918. Skogssträdpollen i sydsvenska torvmosselagerföljder. Pages 432-468 in Forhandlinger ved de Skandinaviske Naturforskeres 16. Møte: I Kristiana den 10-15 Juli 1916. A. W. Brøggers Boktrykkeri A/S, Kristiania [Oslo], Norway.","Raised bog. Currently being mined for peat.","10.21233/7hmp-y969"
25957,"Llyn Cororion",53.19781,-4.1011500000000005,85,44896,"pollen","European Pollen Database","Watkins, R., J.D. Scourse, and J.R.M. Allen. 2007. The Holocene vegetation history of the Arfon Platform, North Wales, UK. Boreas 36(2):170-181. [DOI: 10.1111/j.1502-3885.2007.tb01190.x]","Small kettle  lake is on a plateau area separated from the Snowdonian mountains by a sharp break of slope to the south; to the north the gradient decreases gradually to the Menai Strait. A stream inflows from the southeast, and a drainage ditch bears northeast. The basin evenly shelves towards a central maximum water depth. The lake is one of a series of kettleholes associated with kame and esker topography that lies outside the Loch Lomond Stadial ice limit. Lake is surrounded by fringing reedswamp (Phragmites australis), which grades to the south/southwest to Salix-Alnus-Betula carr. Permanent pasture lies along the eastern and northern shores. The wider catchment is predominantly rough pasture, occasiional rock outcrops, and small patches of semi-natural Quercus-Betula woodland.","10.21233/hpgt-nm06"
25958,"Lerbäcker Moor",58.95491,15.055140000000002,130,44898,"pollen","European Pollen Database","von Post, L. 1916. Einige südschwedischen Quellmoore. Bulletin of the Geological Institution of the University of Upsala 15:219-278.","Raised bog and fen on glaciofluvial sands. Much of it already cut for peat in 1916.","10.21233/a4jq-x271"
25958,"Lerbäcker Moor",58.95491,15.055140000000002,130,44897,"pollen","European Pollen Database","von Post, L. 1916. Einige südschwedischen Quellmoore. Bulletin of the Geological Institution of the University of Upsala 15:219-278.","Raised bog and fen on glaciofluvial sands. Much of it already cut for peat in 1916.","10.21233/184t-cc14"
25959,"Bílé Karpaty 1",48.83731325,17.49996523,,44899,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/vb4m-9k94"
25960,"Bílé Karpaty 2",48.8845067,17.53332881,,44900,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/366s-nk29"
25961,"Bílé Karpaty 3",48.80853974,17.32296425,,44901,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/y76d-7y33"
25962,"Bílé Karpaty 4",48.83287653,17.52457604,,44902,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/0675-ry74"
25963,"Bílé Karpaty 5",48.81709038,17.52729744,,44903,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/7bb5-3y27"
25964,"Bílé Karpaty 6",48.8703395,17.5580224,,44904,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/d7fa-pj81"
25965,"Bílé Karpaty 8",48.86400921,17.43010582,,44905,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/3xw5-6z15"
25966,"Bílé Karpaty 9",48.82275764,17.50274223,,44906,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/tg7m-aw37"
25967,"Bílé Karpaty 10",48.84800928,17.42974384,,44907,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/mmmq-w538"
25968,"Bílé Karpaty 11",48.82239696,17.48515897,,44908,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/9mpr-k506"
25969,"Bílé Karpaty 12",48.85531545,17.40271655,,44909,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/z8p4-x224"
25970,"Bílé Karpaty 13",48.83098125,17.44196508,,44910,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/x3vw-m943"
25971,"Bílé Karpaty 14",48.84498112,17.44618807,,44911,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/cgdq-2643"
25972,"Bílé Karpaty 15",48.79989923,17.39226916,,44912,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/z5v0-7883"
25973,"Bílé Karpaty 16",48.80753809,17.39307507,,44913,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/ae3c-dx87"
25974,"Bílé Karpaty 17",48.92819931,17.60441428,,44914,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/7j4n-nk86"
25975,"Bílé Karpaty 18",48.91847606,17.64927471,,44915,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/2feb-5w93"
25976,"Bílé Karpaty 19",48.89542305,17.54652383,,44916,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/me8k-5d02"
25977,"Bílé Karpaty 20",48.90500518,17.59432972,,44917,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/662j-gp78"
25978,"Bílé Karpaty 21",48.92004389,17.60471921,,44918,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/rwdx-eh70"
25979,"Bílé Karpaty 22",48.87050883,17.44521721,,44919,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/wcd8-xn04"
25980,"Bílé Karpaty 23",48.88214401,17.60038401,,44920,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/crmr-1y42"
25981,"Bílé Karpaty 24",48.85539775,17.44663309,,44921,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/1dy9-7e94"
25982,"Bílé Karpaty 25",48.89183808,17.61482893,,44922,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/48pv-9z06"
25983,"Bílé Karpaty 26",48.89292198,17.59196794,,44923,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/518w-ne59"
25984,"Bílé Karpaty 27",48.89639277,17.65044017,,44924,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/73j4-6p59"
25985,"Bílé Karpaty 28",48.8776175,17.54691176,,44925,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/4vym-rq08"
25986,"Bílé Karpaty 29",48.91791984,17.67744125,,44926,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/d2q6-zy60"
25987,"Bílé Karpaty 30",48.8928947,17.56996801,,44927,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/a1gn-wn89"
25988,"Bílé Karpaty 31",48.88991878,17.72649511,,44928,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/1khp-2t47"
25989,"Bílé Karpaty 32",48.84573349,17.3451607,,44929,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/xv29-3z92"
25990,"Bílé Karpaty 33",48.92155966,17.63766381,,44930,"pollen surface sample","European Pollen Database","Kuneš, P., V. Abraham, B. Werchan, Z. Plesková, K. Fajmon, E. Jamrichová, and J. Roleček. 2019. Relative pollen productivity estimates for vegetation reconstruction in central-eastern Europe inferred at local and regional scales. The Holocene.",,"10.21233/8ww8-8d21"
