"site.id","site.name","handle","latitude","longitude","elevation","dataset.id","dataset.type","source","publication","description","doi"
27255,"Steinkiste","STEINKIS",53.660025,8.773489999999999,4,48761,"pollen","European Pollen Database","Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Fen on lake deposits. Physiography: Basin. Surrounding vegetation: Grassland. Vegetation formation: Cultural landscape.","10.21233/CRYR-GY15"
27256,"Steertmoor Fickmühlen","STEERTMO",53.645804999999996,8.757629999999999,6,48763,"pollen","European Pollen Database","Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Raised bog. Physiography: Basin. Surrounding vegetation: Dry raised bog with pines. Vegetation formation: Cultural landscape.","10.21233/8BNR-YN71"
27259,"Flögelner Holz","FLOGHOLZ",53.655075,8.770005000000001,6,48769,"pollen","European Pollen Database","Behre, K.-E., and D. Kucan. 1986. Die Reflektion archäologisch bekannter Siedlungen in Pollendiagrammen verschiedener Entfernung - Beispiele aus der Siedlungskammer Flögeln, Nordwestdeutschland. Pages 95-114 in K.-E. Behre, editor. Anthropogenic indicators in pollen diagrams. Balkema, Rotterdam.;
Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Drained kettle hole bog; raised bog vegetation with pine surrounded by spruce afforestations","10.21233/F76T-YX94"
27263,"Fuhrenkamp","FUHRENKA",53.65498,8.77929,6,48777,"pollen","European Pollen Database","Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Drained kettle hole bog with raised bog vegetation. Surrounding vegetation: pine afforestation","10.21233/6WZ4-9E41"
27264,"Austerngrund","AUSTERNG",53.7416666666667,4.5,-40,48779,"pollen","European Pollen Database","Behre, K.-E., J. Dörjes, and G. Irion. 1984. Ein datierter Sedimentkern aus dem Holozän der südlichen Nordsee. Probleme der Küstenforschung im südlichen Nordseegebiet 15:135-148.;
Behre, K.-E., J. Dörjes, and G. Irion. 1985. A Dated Holocene Sediment Core from the Bottom of the southern North Sea. Eiszeitalter und Gegenwart 35:9-13.","North Sea","10.21233/7DYG-V707"
27266,"Jagen 20","JAGEN20",53.67171,8.71749,8,48782,"pollen","European Pollen Database","Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Drained kettle hole bog (170 x 55 m) divided by a road; local vegetation: secondary spruce afforestation","10.21233/PJK4-3R21"
27273,"Immenmoor","IMMENMOO",53.674080000000004,8.72429,7,48794,"pollen","European Pollen Database","Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Drained kettle hole bog (115 x 80 m); site vegetation: diverse conifers and birch; surrounding vegetation: secondary mixed forest","10.21233/1KRW-RP69"
27274,"Silbersee","SILBERSE",53.664100000000005,8.727655,6,48796,"pollen","European Pollen Database","Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Drained kettle hole bog (190 x 110 m); site vegetation: cultivated land, ponds, spruce afforestation; surrounding vegetation: meadows","10.21233/CKJK-6A26"
27275,"Swienskuhle","SWIENSKU",53.67174,8.723095,5,48798,"pollen","European Pollen Database","Behre, K.-E. 2001. Umwelt und Wirtschaftsweisen in Norddeutschland während der Trichterbecherzeit. Pages 27-38 in R. Kelm, editor. Zurück zur Steinzeitlandschaft. Albersdorfer Forschungen zur Archäologie und Umweltgeschichte 2. Boyens & Co., Heide.;
Behre, K.-E., and D. Kucan. 1986. Die Reflektion archäologisch bekannter Siedlungen in Pollendiagrammen verschiedener Entfernung - Beispiele aus der Siedlungskammer Flögeln, Nordwestdeutschland. Pages 95-114 in K.-E. Behre, editor. Anthropogenic indicators in pollen diagrams. Balkema, Rotterdam.;
Behre, K.-E., and D. Kucan. 1994. Die Geschichte der Kulturlandschaft und des Ackerbaus in der Siedlungskammer Flögeln, Niedersachsen, seit der Jungsteinzeit. Probleme der Küstenforschung im südlichen Nordseegebiet 21:1-227.","Drained kettle hole bog (43 x 28 m); site vegetation:spruce; surrounding vegetation: secondary spruce forest","10.21233/KS09-DK06"
27276,"Westrhauderfehn","WESTRHA2",53.10856,7.55835,3,48801,"pollen","European Pollen Database","Behre, K.-E. 1966. Untersuchungen zur spätglazialen und frühpostglazialen Vegetationsgeschichte Ostfrieslands. Eiszeitalter und Gegenwart 17:69-84.;
Behre, K.-E. 1967. The late glacial and early postglacial history of vegetation and climate in northwestern Germany. Review of Palaeobotany and Palynology 4:149-161.","The locality of the section is situated
amidst extensive coversand areas, which stretch over the southern slope of the
oldenburgisch-ostfriesischen Höhenrücken. Site vegetation:grassland; surrounding vegetation: gardens; regional vegetation: cultural landscape","10.21233/FM73-HH74"
27277,"Oerel","OEREL61",53.481030000000004,9.060125,10,48803,"pollen","European Pollen Database","Behre, K.-E. 1989. Biostratigraphy of the last glacial period in Europe. Quaternary Science Reviews 8:25-44.;
Behre, K.-E., A. Hölzer, and G. Lemdahl. 2005. Botanical macro-remains and Insects from the Eemian and Weichselian site of Oerel (northwest Germany) and their evidence for the history of climate. Vegetation history and Archaeobotany 14:31-53.;
Behre, K.-E., and J. van der Plicht. 1992. Towards an absolute chronology for the last glacial period in Europe: radiocarbon dates from Oerel, northern Germany. Vegetation history and Archaeobotany 1:111-117.;
Behre, K.-E., and U. Lade. 1986. Eine Folge von Eem und 4 Weichselinterstadialen in Oerel/Niedersachsen und ihr Vegetationsablauf. Eiszeitalter und Gegenwart 36(11-36).","Pleistocene basin with gyttja and fen peat. Site and surrounding vegetation: grassland","10.21233/SR37-5T32"
27319,"Surusoo bog","SURUSOO",58.5261111111111,22.4230555555556,43,48917,"pollen","European Pollen Database","Poska, A., and L. Saarse. 2002. Vegetation development and introduction of agriculture to Saaremaa Island, Estonia: the human response to shore displacement. The Holocene 12(5):555-568.;
Veski, S. 1996. A contribution to the history of vegetation and human impact in northern Saaremaa, Estonia, based on the biostratigraphy of the Surusoo mire: preliminary results. Pages 57-66 in T. Hackens, S. Hicks, V. Lang, U. Miller, and L. Saarse, editors. Coastal Estonia: Recent Advaces in Environmental and Cultural History, PACT edition. Volume 51. Council of Europe, Strasbourg, FRANCE.;
Veski, S. 1998. Vegetation history, human impact and palaeogeography of West Estonia. Pollen analytical studies of lake and bog sediments. Striae 38:1-119. Notes: Doctoral Dissertation. University of Uppsala","Raised bog. Physiography: Shallow basin. Surrounding vegetation: Conifer forest and cultivated fields.","10.21233/G9JK-3257"
27320,"Surusoo bog","SURUSOO",58.5261111111111,22.4230555555556,43,48919,"pollen","European Pollen Database","Poska, A., and L. Saarse. 2002. Vegetation development and introduction of agriculture to Saaremaa Island, Estonia: the human response to shore displacement. The Holocene 12(5):555-568.;
Veski, S. 1996. A contribution to the history of vegetation and human impact in northern Saaremaa, Estonia, based on the biostratigraphy of the Surusoo mire: preliminary results. Pages 57-66 in T. Hackens, S. Hicks, V. Lang, U. Miller, and L. Saarse, editors. Coastal Estonia: Recent Advaces in Environmental and Cultural History, PACT edition. Volume 51. Council of Europe, Strasbourg, FRANCE.;
Veski, S. 1998. Vegetation history, human impact and palaeogeography of West Estonia. Pollen analytical studies of lake and bog sediments. Striae 38:1-119. Notes: Doctoral Dissertation. University of Uppsala","Raised bog. Physiography: Shallow basin. Surrounding vegetation: Conifer forest and cultivated fields.","10.21233/6SYE-C988"
27321,"Surusoo bog","SURUSOO",58.5261111111111,22.4230555555556,43,48921,"pollen","European Pollen Database","Poska, A., and L. Saarse. 2002. Vegetation development and introduction of agriculture to Saaremaa Island, Estonia: the human response to shore displacement. The Holocene 12(5):555-568.;
Veski, S. 1996. A contribution to the history of vegetation and human impact in northern Saaremaa, Estonia, based on the biostratigraphy of the Surusoo mire: preliminary results. Pages 57-66 in T. Hackens, S. Hicks, V. Lang, U. Miller, and L. Saarse, editors. Coastal Estonia: Recent Advaces in Environmental and Cultural History, PACT edition. Volume 51. Council of Europe, Strasbourg, FRANCE.;
Veski, S. 1998. Vegetation history, human impact and palaeogeography of West Estonia. Pollen analytical studies of lake and bog sediments. Striae 38:1-119. Notes: Doctoral Dissertation. University of Uppsala","Raised bog. Physiography: Shallow basin. Surrounding vegetation: Conifer forest and cultivated fields.","10.21233/YTB8-KJ43"
27322,"Surusoo bog","SURUSOO",58.5261111111111,22.4230555555556,43,48923,"pollen","European Pollen Database","Poska, A., and L. Saarse. 2002. Vegetation development and introduction of agriculture to Saaremaa Island, Estonia: the human response to shore displacement. The Holocene 12(5):555-568.;
Veski, S. 1996. A contribution to the history of vegetation and human impact in northern Saaremaa, Estonia, based on the biostratigraphy of the Surusoo mire: preliminary results. Pages 57-66 in T. Hackens, S. Hicks, V. Lang, U. Miller, and L. Saarse, editors. Coastal Estonia: Recent Advaces in Environmental and Cultural History, PACT edition. Volume 51. Council of Europe, Strasbourg, FRANCE.;
Veski, S. 1998. Vegetation history, human impact and palaeogeography of West Estonia. Pollen analytical studies of lake and bog sediments. Striae 38:1-119. Notes: Doctoral Dissertation. University of Uppsala","Raised bog. Physiography: Shallow basin. Surrounding vegetation: Conifer forest and cultivated fields.","10.21233/47K2-XV64"
27325,"Vedruka","VEDRUKA",58.330069,22.061581,21,48928,"pollen","European Pollen Database","Poska, A., and L. Saarse. 2002. Vegetation development and introduction of agriculture to Saaremaa Island, Estonia: the human response to shore displacement. The Holocene 12(5):555-568.","Raised bog. Physiography: Litorina Sea terrace. Surrounding vegetation: Pine and spruce forest.","10.21233/93QR-E085"
27326,"El Carrizal lake","CARRIZAL",41.31848,-4.14498,860,48931,"pollen","European Pollen Database","Franco-Múgica, F., M. García-Antón, J. Maldonado-Ruiz, C. Morla-Juaristi, and H. Sainz-Ollero. 2005. Ancient pine forest on inland dunes in the Spanish northern meseta. Quaternary Research 63:1-14. [DOI: 10.1016/j.yqres.2004.08.004]","Natural lake fed by groundwater. Physiography: discharge on eolian sand sheets & continental dune fields.  Surrounded vegetation:  Pinus pinaster and Pinus pinea woodlands.","10.21233/ZWNY-YK04"
27328,"Espinosa de Cerrato","ESPINOSA",41.95209,-3.93936,885,48935,"pollen","European Pollen Database","Franco-Múgica, F., M. García-Antón, J. Maldonado-Ruiz, C. Morla-Juaristi, and H. Sainz-Ollero. 2001. The Holocene history of Pinus forests in the Spanish Northern Meseta. The Holocene 11(3):343-358. [DOI: https://doi.org/10.1191/095968301669474913];
Morales-Molino, C., W. Tinner, M. García-Antón, and D. Colombaroli. 2017. The historical demise of Pinus nigra forests in the Northern Iberian Plateau (south-eastern Europe). Journal of Ecology 105:634-646. [DOI: https://doi.org/10.1111/1365-2745.12702]","Marsh lying at the bottom of the River Franco valley, created by a tufa barrage.","10.21233/VBG8-BW42"
27332,"Barbaroxa de Baixo","BXBX",38.079051,-8.809828,3,48942,"pollen","European Pollen Database","Connor, S.E., J. Araújo, S.D. Gomes, and T. Boski. 2013. Final Report - Project SWIRL (PTDC/AAC-CLI/108518/2008). Centro de Investagação Marinha e Ambiental, Universidade do Algarve, Faro, Portugal.;
Connor, S.E., J. Araújo, T. Boski, A. Gomes, S.D. Gomes, M. Leira, M.C. Freitas, C. Andrade, C. Morales-Molino, F. Franco-Múgica, R.B. Akindola, and B. Vannière. 2021. Drought, fire and grazing precursors to large-scale pine forest decline. Diversity and Distributions 27(7):1138-1151. [DOI: https://doi.org/10.1111/ddi.13261]","Interdunal wetland near Monte Velho beach on the Alentejo coast of Portugal. Wetland vegetation dominated by Cladium mariscus.","10.21233/2D56-1A18"
27334,"Cristol Lake","CRISTOL",44.9936111111111,6.59027777777778,2250,48948,"pollen","European Pollen Database","Nakagawa, T. 1998. Etudes palynologiques dans les Alpes Françaises centrales et méridionales: histoire de la végétation Tardiglaciaire et Holocène  [Pollen studies in the central meridional French Alps: Lateglacial and Holocene vegetation history]. Doctoral dissertation. Université d'Aix-Marseille, Marseille, France. Notes: 211 pages;
Nakagawa, T., J.L. Edouard, and J.L. de Beaulieu. 2000. A scanning electron microscopy (SEM) study of sediments from Lake Cristol, southern French Alps, with special reference to the identification of Pinus cembra and other Alpine Pinus species based on SEM pollen morphology. Review of Palaeobotany and Palynology 108(1-2):1-15.","Peat bog. Physiography: lake. Surrounding vegetation: Lawn forest.","10.21233/785R-A850"
27335,"Correo","CORREO",44.555,5.99555555555556,1100,48950,"pollen","European Pollen Database","Nakagawa, T. 1998. Etudes palynologiques dans les Alpes Françaises centrales et méridionales: histoire de la végétation Tardiglaciaire et Holocène  [Pollen studies in the central meridional French Alps: Lateglacial and Holocene vegetation history]. Doctoral dissertation. Université d'Aix-Marseille, Marseille, France. Notes: 211 pages","Peat gutter. Physiography: glacis-bank. Surrounding vegetation: cultivated fields.","10.21233/BSHH-CV40"
27337,"Change-Glatinier","CHANGE",48.1166666666667,-0.788888888888889,102,48957,"pollen","European Pollen Database","Barbier, D. 1999. Histoire de la végétation du nord-mayennais de la fin du Weichsélien à l'aube du XXIeme siècle. Mise en évidence d'un Tardiglaciaire armoricain. Interactions Homme-Milieu. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: Biologie. Spécialité : Palynologie. Ed. Groupe d'Etudes des Milieux naturels. Vol.I, texte : 285 p., Vol.II, illustrations : 63 fig.;
Barbier, D., L. Visset, and J. Burnouf. 2002. Une source pollinique et son exploitation. À propos de la tourbière de Glatinié (Mayenne). Histoire et Sociétés Rurales 18:137-158. https://www.cairn.info/revue-histoire-et-societes-rurales-2002-2-page-137.htm.","Peat bog of plaine. Physiography: small dale. Surrounding vegetation: cultivated fields.","10.21233/THFZ-S805"
27338,"Lac du Mont de Belier","BELIER",45.3394444444444,2.64555555555556,914,48960,"pollen","European Pollen Database","de Beaulieu, J.L., A. Pons, and M. Reille. 1982. Recherches pollenanalytiques sur l'histoire de la végétation de la bordure nord du Massif du Cantal (Massif-Central, France). Pollen et Spores 24(2):251-300.","Lake. Physiography: plateau. Surrounding vegetation: Quercus and Fagus forest.","10.21233/V66K-9M63"
27339,"La Beuffarde","BEUF",46.8236111111111,6.42305555555556,1111,48962,"pollen","European Pollen Database","Gauthier, E. 2001. Evolution de l'impact de l'homme sur la végétation du massif jurassien au cours des quatre derniers millénaires. Nouvelles données palynologiques.. Doctoral dissertation. Université de Franche-Comté, Besançon, France.;
Gauthier, E. 2002. Evolution des activités agropastorales du Haut Jura (France) au cours des trois derniers millénaires. Quaternaire 13(2):13-147. https://www.persee.fr/doc/quate_1142-2904_2002_num_13_2_2187.","Peat bog. Physiography: synclinal depression. Surrounding vegetation: Picea-Abies.","10.21233/TD3H-K357"
