taxon_name,clean_name,action
Cerealia u,Cerealia u,delete
Cerealia undiff.,,delete
Cerealia undiff. type,,delete
Cerealia undifferentiated,,delete
Cerealia-t.,,delete
Cerealia-type,EXCLUDE,delete
Cerealia.large.Poaceae,,delete
Cerealia/Hordeum type,,delete
Cerealia/Secale,,delete
Cerealia/Triticum type,,delete
Cerealtype40-60,,delete
cf. Althaenia,,delete
cf. Bryales,,delete
cf. Cannabis,,delete
cf. Cannabis sativa,,delete
cf. Humulus,,delete
cf. Humulus lupulus,,delete
cf. Limosella aquatica,,delete
cf. Littorella,,delete
cf. Potentilla palustris,,delete
cf. Restionaceae,,delete
cf. Sporidesmium,,delete
"cf. Type 1024_Conidia, Brachysporium",,delete
cf. Type 77B,,delete
cf. Ustulina deusta,,delete
cf. Vitis,,delete
Cfr Utricularia,,delete
Chaetomium,,delete
Charcoal,,delete
"charcoal <0,025mm",,delete
Charcoal <40µm,,delete
Charcoal <50 -_m,,delete
Charcoal <50µm,,delete
Charcoal <50µm concentration,,delete
"charcoal >0,025mm",,delete
"charcoal >0,100mm",,delete
Charcoal >0.1mm,,delete
Charcoal >100 _m,,delete
Charcoal >100µm,,delete
Charcoal >10µm,EXCLUDE,delete
Charcoal >125 _m,,delete
Charcoal >40 _m,,delete
Charcoal >40µm,,delete
Charcoal >45µm,,delete
Charcoal >50,,delete
Charcoal >50µm,,delete
Charcoal >50µm concentration,,delete
Charcoal 10-20 _m,,delete
Charcoal 10-50,,delete
Charcoal 20-30 _m,,delete
Charcoal 3-10 _m,,delete
Charcoal 30-40 _m,,delete
Charcoal 50-125 _m,,delete
Charcoal 50-125µm,,delete
Charcoal concentration,,delete
Charcoal/1000,,delete
charred material <100 µm,,delete
charred material >100 µm,,delete
Charred particles >100 µm,,delete
Chironomid,,delete
Chironomidae,,delete
Chlorococcales,,delete
Cicuta virosa,,delete
Cladium,,delete
Cladium cf,,delete
Cladium mariscus,EXCLUDE,delete
Cladocera,,delete
Clathrulina elegans,,delete
Closterium,,delete
Coelastrum,,delete
Coelastrum reticulatum,,delete
Comar._pal.,,delete
Comarum pa,Comarum pa,delete
Comarum palustre,,delete
Combretaceae-Melastomataceae,Combretaceae-Melastomataceae,delete
Combretaceae/Melast,Combretaceae/Melast,delete
Combretaceae/Melastomataceae,Combretaceae/Melastomataceae,delete
Conc charcoal 10-50,,delete
Conc charcoal 50-250,,delete
Concentration,,delete
"concentration (F.P.A., grains/gram)",,delete
Concentration charcoal,,delete
concentration of Lycopodium,,delete
Concentration of Lycopodium,,delete
Concentration of spike,,delete
Concentration pollen,,delete
Concentration spikes,,delete
Concentrazione carbone G (Part/cm3),,delete
Concentrazione carbone P (Part/cm3),,delete
Concentrazione carbone tot (Part/cm3),,delete
Concentrazione pollinica (gran/cm3),,delete
Concentricystes,,delete
Coniochaeta cf. C. ligniairia,,delete
Coniochaeta cf. C. ligniaria,,delete
Coniochaeta lignaria,,delete
Copepoda,,delete
Corroded,,delete
CORRODED POLLEN undeterminable,,delete
Coryloid,,delete
Coryloid type,,delete
Cosmarium,,delete
Counted exote,EXCLUDE,delete
counted Exotic marker,,delete
Crinum natans-type,,delete
Crumpled,Crumpled,delete
Crumpled or hidden,Crumpled or hidden,delete
Crumpled/Hidden,Crumpled/Hidden,delete
Curved parasite,,delete
Cyclopyxis sp.,,delete
Cymatiosphaera globulosa,,delete
CYPERACEAE/JUNCACEAE,,delete
Cyperaceae+Typha,,delete
Damaged/indeterminable,,delete
Debarya,,delete
Deciduous tree: seed,,delete
Degraded,,delete
Delitschia,,delete
Deposition time (yr/cm),,delete
Desmidiaceae,,delete
Diatoms,,delete
Dicranum,,delete
Difflugia pyriformis,,delete
Dinoflagellate (theca),,delete
Dinoflagellates,,delete
Diospyros clumps,,delete
Diporotheca,,delete
Ditrema,,delete
DOI,EXCLUDE,delete
Drosera,,delete
Drosera cf. D. rotundifolia,,delete
Drosera intermedia,,delete
Drosera rotundifolia,,delete
Drosera rotundifolia type,,delete
Drosera rotundifolia/D. anglica,,delete
Drosera undif.,,delete
Droseraceae,,delete
Droseraceae undiff.,,delete
Dryopteris filix-mas type clumps of two,,delete
Eggs,,delete
Elater,,delete
Elatine,,delete
Elodea,,delete
EMA 6,,delete
EMA 9,,delete
EMA-104: Neurospora,,delete
EMA6,,delete
Encalypta,,delete
Encalyptus,,delete
Epicoccum (ascomycete fungus),Epicoccum (ascomycete fungus),delete
Erica: seed,,delete
Ericaceae remaniés,,delete
Eucalyptus (grains/g of tablet),,delete
Eucalyptus (spike),,delete
Eucalyptus count,,delete
Eucalyptus spike (added),,delete
Eucalyptus spike (counted),,delete
Eucalyptus tablets,,delete
Euglypha,,delete
Eurumex,,delete
examined volume (Vg),,delete
examined volume (Vg) (ml),,delete
Exot (Lycopodium) added,,delete
exot added,,delete
Exot added,,delete
exot counted,,delete
Exotic,,delete
Exotic concentration,,delete
Exotic counted,,delete
Exotic grains,,delete
Exotic marker (Lycopodium) counted,,delete
exotic per tablet,,delete
Exotics (counted),,delete
Fagopirum,,delete
Fagopyrum,,delete
Fagopyrum esculentum,,delete
Fagopyrum esculentum type,,delete
Fagopyrum tataricum,,delete
Fagus clumps,,delete
Fagus clumps of two,,delete
Farn-Sporangium Bruchstück,,delete
Faurea/Allophylus,Faurea/Allophylus,delete
Fenestrate undifferentiated,,delete
Fern sporangia,,delete
Filicales monoletae sporangia,,delete
FILICALES tril.,,delete
Filicales trilete,,delete
Filicales triletes,,delete
Filicales triletes undiff.,,delete
Filicopsida,,delete
Filicopsida monolete undiff.,,delete
Filicopsida trilete undiff.,,delete
Filicopsida undiff.,,delete
Filinia,,delete
Flamula type,,delete
Foram,,delete
Foraminifera,,delete
foraminiferal linings,,delete
Fossombronia,,delete
Fungal Hyphae,,delete
Fungal spore undet.,,delete
Fungal spores,,delete
Fungi,,delete
Gaeumannomyces cf. caricis,,delete
Gaeumannomyces cf. G. caricis,,delete
Gastrop. Mandible,,delete
Gelasinospora,,delete
Geumannomyces,,delete
Globose,,delete
Gloeotrichia,,delete
Glomus,,delete
GLOMUS,,delete
Glomus cf. fasciculatum,,delete
Glomus cf. G. fasciculatum,,delete
Glyceria,EXCLUDE,delete
Glyceria maxima,,delete
Glyceria type,,delete
Grains indéterm,,delete
Gramineae <40 _m,,delete
Gramineae >42µm,,delete
Gramineae >50 _m,,delete
Gramineae >60 _m,,delete
Gramineae 40-49 _m,,delete
Gramineae 40-50 _m,,delete
Gramineae 50-60 _m,,delete
Gramineae big,Gramineae big,delete
Gramineae(>40),,delete
Granuli nd,,delete
Gyratrix hermaphroditus,,delete
Gyratrix hermaphroditus 1A,,delete
Habrotrocha,,delete
Halophytes,,delete
HdV 112,,delete
HdV 114,,delete
HdV 126 G,,delete
HdV 126 Gaeumannomyces,,delete
HdV 126 Gaeumannomyces sp.,,delete
HdV 128,,delete
HdV 128A,,delete
HdV 128B,,delete
HdV 130 G,,delete
HdV 130 Spirogyra smooth,,delete
HdV 142,,delete
HdV 146 Gloeotrichia,,delete
HdV 170 Rivularia,,delete
HdV 179,,delete
HdV 200,,delete
HdV 207 Glomus cf. fasciculatum,,delete
HdV 229,,delete
HdV 28,,delete
HdV 30 Helicoon pluriseptatum,,delete
HdV 313D Mougeotia concave,,delete
HdV 359,,delete
HdV 361,,delete
HdV 361 clumps,,delete
"HdV 369 ""Lemna""",,delete
HdV 37,,delete
HdV 44 Ustulina deusta,,delete
HdV 569,,delete
HdV 569 clumps,,delete
HdV 8,,delete
HdV 8b,,delete
HdV 8B,,delete
Hedwigia,,delete
Helicoma,,delete
Helicoon klein,,delete
Helicoon pluriseptatum,,delete
Hepaticae,,delete
Hepaticae undiff.,,delete
Hepaticeae,,delete
Herbs,,delete
Herbs undiff.,,delete
Hexacolporate clear,Hexacolporate clear,delete
Hexarthra,,delete
Hiphae,,delete
Hipp._v.,,delete
Hippuris vulgaris,EXCLUDE,delete
Holzkohlepartikel,,delete
Hordeum,,delete
Hordeum group,,delete
Hordeum T,,delete
Hordeum ty,Hordeum ty,delete
Hordeum typ,,delete
Hordeum type,,delete
Hordeum-group,,delete
Hot._pal.,,delete
Hottonia,,delete
Hottonia palustris,,delete
Hottonia palustris type,,delete
Hottonia type,,delete
Humulus,,delete
Humulus lupulus,EXCLUDE,delete
Humulus lupulus cf.,,delete
Humulus lupulus type,,delete
Humulus lupulus/Cannabis,,delete
Humulus typ,,delete
Humulus type,,delete
Humulus-type,EXCLUDE,delete
Humulus/Cannabis,,delete
Humulus/Cannabis sativa,,delete
Humulus/Cannabis type,,delete
Humulus+Urtica,,delete
Hyalosphenia sp.,,delete
Hyalosphenia subflava,,delete
Hyd-eae,,delete
Hyd._m.-r.,,delete
Hydrocharis,,delete
Hydrocharis morsus-ranae,,delete
Hydrocharitaceae,,delete
Hydrocharitaceae undiff.,,delete
Hydrocotyl,Hydrocotyl,delete
Hydrocotyle,,delete
Hydrocotyle ranunculoides-type,,delete
Hydrocotyle vulgaris,,delete
Hygrophila,,delete
Hygrophila sp type,Hygrophila sp type,delete
Hyphopodium,,delete
Hystrix,,delete
ID_CMPD,EXCLUDE,delete
ID_EMPDv2,EXCLUDE,delete
ID_SSMPD,EXCLUDE,delete
Ideterminable grains,,delete
idioblasty Nymphaea,,delete
Impagidinium,,delete
Inaperturare spores,Inaperturare spores,delete
"Inaperturate,echinate grain",,delete
Incertae sedis 5b,,delete
Incertae sedis 5d,,delete
Ind‚Ä∞√õ_termin‚Ä∞√õ_s+Abim‚Ä∞√õ_s,Ind‚Ä∞√õ_termin‚Ä∞√õ_s+Abim‚Ä∞√õ_s,delete
indef._pollen,,delete
indet,,delete
Indet: broken,,delete
Indet: concealed,,delete
indet.,,delete
Indet.,,delete
Indet. clumps,,delete
indet. Pollen,,delete
Indeterm,,delete
Indetermible,Indetermible,delete
Indetermibles,Indetermibles,delete
Indetermin,,delete
Indeterminable,,delete
Indeterminable grains,,delete
Indeterminable: broken,,delete
Indeterminable: concealed,,delete
Indeterminable: corroded,,delete
Indeterminable: crumpled,,delete
Indeterminable: degraded,,delete
Indeterminable: deteriorated,,delete
Indeterminable: hidden,,delete
Indeterminable: undiff.,,delete
Indeterminable: unidentified,,delete
Indeterminable: unknown,,delete
Indéterminables,,delete
Indeterminata,,delete
indeterminate,indeterminate,delete
Indeterminate,,delete
Indeterminated,,delete
Indetermines,,delete
Indéterminés,,delete
Indetermines AY,Indetermines AY,delete
indiff,,delete
Indiff.,,delete
Iridaceae/Amaryllidaceae,,delete
Isoete spore(s),,delete
Isoetes,,delete
ISOETES,,delete
Isoëtes,,delete
Isoetes cf.,,delete
Isoetes echinospora,,delete
Isoetes histrix,,delete
Isoetes lacustris,,delete
Isoetes setacea,,delete
Isoetes undiff.,,delete
Juncus Samenfragment,,delete
Juniperus Stomata,EXCLUDE,delete
Juniperus: stomata,,delete
Kandelia,,delete
Kandelia candel,,delete
Kretzschamria deusta (fungi),,delete
Langsdorffia,,delete
Larix: stomata,,delete
Lasiosphaeria sp. (Type HdV-63C),,delete
Lem,Lem,delete
Lemceae,Lemceae,delete
Lemna,,delete
Lemna type,,delete
Lemnaceae,,delete
Lemnaceae undiff.,,delete
Lentibularaceae,Lentibularaceae,delete
Leptosporangiatae,,delete
Liguliflorae clumps,,delete
Liliaceae/Iridacea types,Liliaceae/Iridacea types,delete
Liliales,,delete
Lingulodinium,,delete
Lingulodinium machaerophorum,,delete
Lingulodinium machaerophorum var. clavatum,,delete
Litorella type,,delete
Littorella,,delete
Lumnitzera racemosa+Bruguiera gymnorrhiza+Rhizophora apiculata,,delete
Lycopodiaceae,,delete
Lycopodiaceae undiff.,,delete
Lycopodiella cernua-type,,delete
Lycopodium (added),,delete
Lycopodium (concentration),,delete
Lycopodium (count),,delete
Lycopodium (counted),,delete
Lycopodium (counted) for Pediastrum,,delete
Lycopodium (grains/tablet),,delete
Lycopodium (grains/tablets),,delete
Lycopodium added,EXCLUDE,delete
Lycopodium cont,,delete
Lycopodium marker,,delete
Lycopodium spike,,delete
Lycopodium spike (added),,delete
Lycopodium spike (counted),,delete
Lycopodium spores (added),Lycopodium spores (added),delete
Lycopodium spores counted,,delete
Lycopodium spores/tablet,,delete
Lycopodium tablets,,delete
Lycopodium tablets (number),EXCLUDE,delete
Lycopodiums counted,,delete
Lycpodium counted,,delete
LycSpores counted,,delete
M. verticillatum,,delete
Macrobiotus,,delete
Macrobiotus areolatus/M. richtersi type,,delete
Macrobiotus coronifer-islandicus,,delete
Macrobiotus harmsworthi-echinogenitus,,delete
Macrobiotus hufelandi,,delete
Macrobiotus hufelandii,,delete
Macrocharcoal,,delete
mandibola di chironomide,,delete
Marchantiophyta,,delete
Markasit,,delete
Marker,,delete
Marker (added),,delete
Marker (counted),,delete
"Marker, found",,delete
Marron 3 branches zopfiella?,,delete
Melastomataceae/Combretaceae,Melastomataceae/Combretaceae,delete
Meliola niessleana,,delete
Men._tr-ta,,delete
Menianthes trifoliata,,delete
Menyanthaceae,,delete
Menyanthes,,delete
Menyanthes trifoliata,,delete
Menyanthes trifoliata type,,delete
Micodalyella armigera Type 1A,,delete
Micodalyellia armigera,,delete
Micrhystridium ariakense,,delete
Microcharcoal,,delete
Microfossils,,delete
Microspheres (counted),,delete
Microspheres suspension (added),,delete
Microthyriaceae fruitbody,,delete
Microthyrium,,delete
Microthyrium undiff.,,delete
Mineral particles > 20 -_m,,delete
Monocolpate verrucate,,delete
Monocot.,,delete
Monocot. monocolp.,,delete
Monocotyledoe,Monocotyledoe,delete
Monocotyledoneae,Monocotyledoneae,delete
Monocotyledoneae undiff.,,delete
Monocotyledones,,delete
Monodictys E,,delete
Moraceae-Urticaceae,,delete
Moss leaf,,delete
Moss: leaf,,delete
Mougeotia,,delete
Mougeotia laetevirens,,delete
Mounted volume (0.001 ml),,delete
Multi-septate fungal remain,,delete
Multiseptate conidia undet.,,delete
Muscari/Veratrum,,delete
Mychorrhizae,Mychorrhizae,delete
MYCOPHYTA,,delete
Myosoton aquaticum,,delete
Myr-lum,,delete
Myriophyllum,,delete
Myriophyllum alterniflorum,,delete
Myriophyllum alterniflorum type,,delete
Myriophyllum sp,Myriophyllum sp,delete
Myriophyllum spicatum,,delete
MYRIOPHYLLUM SPICATUM,,delete
Myriophyllum spicatum type,,delete
Myriophyllum spicatum/M. verticillatum,,delete
Myriophyllum undiff.,,delete
Myriophyllum verticilatum,,delete
Myriophyllum verticillatum,,delete
Myriophylum spicatum,,delete
Nb lignes,,delete
Nebela collaris,,delete
Nematodes,,delete
Neobardocoela oocytes,,delete
Neorhabdocoela,,delete
Neorhabdocoela Oocytes Teile,,delete
Neurospora,,delete
Nicotiana tabacum,,delete
Non-septate filamentous algae undet.,,delete
Not determined,,delete
NPP undiff.,,delete
NPPlongfin,,delete
Number of counted lines,,delete
number of exotic tablets,,delete
Number of exotics per tablet,,delete
Number of LycSpores pr tablet,,delete
Number of LycTab,,delete
Number of spike added,,delete
Nuphar,,delete
Nuphar lutea,,delete
Nuxia/Dobera,Nuxia/Dobera,delete
Nuxia/Ficalhoa,Nuxia/Ficalhoa,delete
Nymhpea,,delete
Nymphaceae,,delete
Nymphaceae basall cell,,delete
Nymphaceae sclereid,,delete
Nymphaea,,delete
Nymphaea alba,,delete
Nymphaea alba type,,delete
Nymphaea basal cells,,delete
Nymphaea candida,,delete
Nymphaea cf. alba,,delete
Nymphaea lotus-type,,delete
Nymphaea nouchali,Nymphaea nouchali,delete
Nymphaea nouchali-type,,delete
Nymphaea sp,Nymphaea sp,delete
Nymphaeaceae,,delete
Nymphaeaceae: base cells,,delete
Nymphaeaceae: hair,,delete
Nymphaeaceae: leaf hair base,,delete
Nymphaeaceae: star cell,,delete
Nymphaeaceae: trichoblasts,,delete
Nymphaeae,,delete
Nymphar,,delete
Nymphea,Nymphea,delete
Nymphoides,,delete
Nymphoides indica-type,,delete
Nymphoides peltata,,delete
Nyphar,,delete
Odontites,,delete
Odontites t.,,delete
Odontites type,,delete
Odontites-type,EXCLUDE,delete
Oedogonium,,delete
Oociti di Neorabdocoehla,,delete
Operculodinium,,delete
Operculodinium centrocarpum,,delete
Oryza,,delete
Oryza sativa,,delete
Oscillatoria,,delete
Ostrac. Mandible,,delete
Ostracoda: mandible,,delete
Other,,delete
Other fungal spores,Other fungal spores,delete
other herbs,,delete
Other herbs,,delete
other spores,,delete
Other spores,Other spores,delete
Other trees,,delete
Other trees and shrubs,,delete
P. simplex,,delete
Parrotia persica clumps of two,,delete
Parthenocissus,,delete
Paulownia,,delete
Ped. angulosum,,delete
Ped. bor.brev.,,delete
Pediastrum,,delete
Pediastrum angulosum,,delete
Pediastrum angulosum var. angulosum,,delete
Pediastrum angulosum var. laevigatum,,delete
Pediastrum bor.,,delete
Pediastrum boryanum,,delete
Pediastrum boryanum subsp. granulosum,,delete
Pediastrum boryanum subsp. longicorne,,delete
Pediastrum boryanum type,,delete
Pediastrum boryanum v.cornutum,,delete
Pediastrum boryanum var. boryanum,,delete
Pediastrum boryanum var. boryanum (type 1),,delete
Pediastrum boryanum var. boryanum (type 2),,delete
Pediastrum boryanum var. boryanum sensu lato,,delete
Pediastrum boryanum var. brevicorne,,delete
Pediastrum boryanum var. cornutum,,delete
Pediastrum boryanum var. longicorne,,delete
Pediastrum boryanum var. perforatum,,delete
Pediastrum clathratum,,delete
Pediastrum companulatum,,delete
Pediastrum duplex,,delete
Pediastrum duplex var. rugulosum,,delete
Pediastrum forcipatum,,delete
Pediastrum integrum,,delete
Pediastrum kawraiskyi,,delete
Pediastrum kawraiskyi-integrum,,delete
Pediastrum kawrayskyi,,delete
Pediastrum marvilense,,delete
Pediastrum orientale,,delete
Pediastrum orientale (type 1),,delete
Pediastrum simplex,,delete
Pediastrum sp,,delete
Pediastrum spec.,,delete
Pediastrum type 1,Pediastrum type 1,delete
Pediastrum undiff.,,delete
Penium,,delete
Pennales,,delete
Pericolpat 42 mkm,,delete
Peridinium ponticum,,delete
Phaeoceros laevis,,delete
Phragmites,,delete
Phragmites australis,,delete
Phragmites australis cf.,,delete
Phragmites australis type,,delete
Phragmites type,,delete
Phragmospore undet.,,delete
Phytolith,,delete
Picea stom,Picea stom,delete
Picea stomata,,delete
Picea: stomata,,delete
Pinaceae,EXCLUDE,delete
Pinaceae remaniés,,delete
Pinaceae: stomata,,delete
Pinguicula,,delete
Pinus clumps,,delete
Pinus stom,Pinus stom,delete
Pinus stomata,,delete
Pinus: fragment,,delete
Pinus: stomata,,delete
Pitted,Pitted,delete
Pl.acva,,delete
Plantae,,delete
Pleospora sp.,,delete
Poaceae (annulus >10 um),,delete
Poaceae (annulus >8 um),,delete
Poaceae (annulus 8-10 um),,delete
Poaceae (Cerealia type),,delete
Poaceae <50,Poaceae <50,delete
Poaceae <50um,Poaceae <50um,delete
POACEAE > 45 µm,,delete
Poaceae >= 40,Poaceae >= 40,delete
Poaceae >40,Poaceae >40,delete
Poaceae >40micron (Cereals),,delete
Poaceae >40µm,,delete
Poaceae >50,Poaceae >50,delete
Poaceae >50um,Poaceae >50um,delete
Poaceae annulus >10µm,,delete
Poaceae annulus >8µm,,delete
Poaceae annulus 8-10µm,,delete
Poaceae Cereal,,delete
Poaceae cereal type,,delete
Poaceae Cerealia,,delete
Poaceae cf. Phragmites australis,,delete
