ID_SITE,ID_ENTITY,ID_SAMPLE,site_name,entity_name,latitude,longitude,elevation,site_type,entity_type,sample_type,basin_size,source,age_BP,avg_depth
1721,2024,9001,Canakli_b53,Canakli_Bakker_b53,37.5556666666667,30.5841333333333,1182,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1722,2025,9002,Baskoy_b54,Baskoy_Bakker_b54,37.63465,30.4949833333333,1237,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1723,2026,9003,Baskoy_b55,Baskoy_Bakker_b55,37.6330166666667,30.4954,1269,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1724,2027,9004,Baskoy_b56,Baskoy_Bakker_b56,37.6583666666667,30.4928833333333,1397,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1725,2028,9005,Baskoy_b57,Baskoy_Bakker_b57,37.6618,30.4759,1349,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1726,2029,9006,Aglasun_b58,Aglasun_Bakker_b58,37.6300666666667,30.5507833333333,1246,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1727,2030,9007,Aglasun_b59,Aglasun_Bakker_b59,37.6241166666667,30.5594333333333,1166,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1728,2031,9008,Aglasun_b60,Aglasun_Bakker_b60,37.61925,30.5611833333333,1285,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1729,2032,9009,Canakli_b61,Canakli_Bakker_b61,37.56245,30.5971833333333,1162,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1730,2033,9010,Aglasun_b62,Aglasun_Bakker_b62,37.6279,30.594,1100,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1731,2034,9011,Aglasun_b63,Aglasun_Bakker_b63,37.6217,30.56458333,1231,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1732,2035,9012,Aglasun_b64,Aglasun_Bakker_b64,37.6205,30.564133000000002,1269,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMPD,0,
1733,2036,9013,Iosipovo,Iosipovo,51.2,28,8,"terrestrial, mire, bog",surface sample,,medium (1.1-50 km2),EMPD,0,
1734,2037,9014,Khomin Mokh,Khomin Mokh,51.2,28,8,"terrestrial, mire, bog",surface sample,,medium (1.1-50 km2),EMPD,0,
1735,2038,9015,Turova Dacha,Turova Dacha,48.9,24.1,8,"terrestrial, mire, bog",surface sample,,medium (1.1-50 km2),EMPD,0,
1737,2040,9017,Central Jordan Rift_a1,Central Jordan Rift_Fall_a1,30.40749,35.49882,1700,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1738,2041,9018,Central Jordan Rift_a2,Central Jordan Rift_EMPD_a2,30.40096,35.48847,1600,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1739,2042,9019,Central Jordan Rift_a3,Central Jordan Rift_EMPD_a3,30.39092,35.48821,1500,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1740,2043,9020,Central Jordan Rift_a4,Central Jordan Rift_EMPD_a4,30.3793,35.48624,1400,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1741,2044,9021,Central Jordan Rift_a5,Central Jordan Rift_EMPD_a5,30.37049,35.48069,1300,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1742,2045,9022,Central Jordan Rift_a6,Central Jordan Rift_EMPD_a6,30.36988,35.4746,1200,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1743,2046,9023,Central Jordan Rift_a7,Central Jordan Rift_EMPD_a7,30.44202,35.45922,1100,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1744,2047,9024,Central Jordan Rift_a8,Central Jordan Rift_EMPD_a8,30.44389,35.44599,1000,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1745,2048,9025,Central Jordan Rift_a9,Central Jordan Rift_EMPD_a9,30.43976,35.41962,900,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1746,2049,9026,Central Jordan Rift_a10,Central Jordan Rift_EMPD_a10,30.43815,35.41481,800,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1747,2050,9027,Central Jordan Rift_a11,Central Jordan Rift_EMPD_a11,30.44048,35.4116,700,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1748,2051,9028,Central Jordan Rift_a12,Central Jordan Rift_EMPD_a12,30.44663,35.40754,600,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1749,2052,9029,Central Jordan Rift_a13,Central Jordan Rift_EMPD_a13,30.45817,35.40549,500,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1750,2053,9030,Central Jordan Rift_a14,Central Jordan Rift_EMPD_a14,30.46837,35.40116,400,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1751,2054,9031,Central Jordan Rift_a15,Central Jordan Rift_EMPD_a15,30.47815,35.39822,300,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1752,2055,9032,Central Jordan Rift_a16,Central Jordan Rift_EMPD_a16,30.48608,35.3855,200,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1753,2056,9033,Central Jordan Rift_a17,Central Jordan Rift_EMPD_a17,30.49884,35.36652,100,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1754,2057,9034,Central Jordan Rift_a18,Central Jordan Rift_EMPD_a18,30.5647,35.32521,0,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1755,2058,9035,Central Jordan Rift_a19,Central Jordan Rift_EMPD_a19,30.75096,35.38494,-100,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1756,2059,9036,Central Jordan Rift_a20,Central Jordan Rift_EMPD_a20,30.87001,35.42741,-200,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1757,2060,9037,Central Jordan Rift_a21,Central Jordan Rift_EMPD_a21,30.89953,35.41629,-300,"terrestrial, soil",surface sample,,medium (1.1-50 km2),EMPD,0,
1760,2064,9204,Flambouro,Flambouro mire,40.259444,22.170833,1645,"terrestrial, mire, bog",core,peat,very small (<0.01 km2),EPD,-59,0
1761,2065,9220,Litochoro Katarinis,Litochoro_core,40.138889,22.546111,25,"terrestrial, mire, bog",core,unknown,small (0.01-1 km2),EPD,-20,0
1761,2065,9221,Litochoro Katarinis,Litochoro_core,40.138889,22.546111,25,"terrestrial, mire, bog",core,unknown,small (0.01-1 km2),EPD,25,0.1
1762,2066,9284,Pertouli,Pertouli core,39.524167,21.4775,1440,"terrestrial, mire, bog",core,unknown,small (0.01-1 km2),EPD,-25,0
1763,2067,9308,Capatana,Capatana core,46.466111,23.136389,1220,"terrestrial, mire, bog",core,peat,small (0.01-1 km2),EPD,16,0.55
1765,2069,9435,Lailias,Lailias_core,41.267778,23.599444,1420,"terrestrial, mire, bog",core,peat,small (0.01-1 km2),EPD,-79,0
1765,2069,9436,Lailias,Lailias_core,41.267778,23.599444,1420,"terrestrial, mire, bog",core,peat,small (0.01-1 km2),EPD,-6,0.1
1766,2070,9462,Iaz,Iaz Core,47.108333,22.661111,300,"terrestrial, mire, bog",core,unknown,small (0.01-1 km2),EPD,15,0
1766,2070,9463,Iaz,Iaz Core,47.108333,22.661111,300,"terrestrial, mire, bog",core,unknown,small (0.01-1 km2),EPD,48,0.05
1768,2075,9584,Pashennoe,Pashennoe Core,49.37,75.4,871,"lacustrine, natural open-water",core,unknown,small (0.01-1 km2),EPD,0,0
1770,2077,9654,Kumata,Kumata Core,42.590278,23.251667,1770,"terrestrial, mire, bog",core,peat,small (0.01-1 km2),EPD,-40,0
1770,2077,9655,Kumata,Kumata Core,42.590278,23.251667,1770,"terrestrial, mire, bog",core,peat,small (0.01-1 km2),EPD,18,0.05
1772,2079,9682,Taul Zanogutii,Taul Zanogutii core,45.327778,22.802778,1840,"terrestrial, marsh",core,lacustrine silt and banded silt,small (0.01-1 km2),EPD,6,0.2
1774,2081,9896,Jvari Lake,JV0,41.838667,44.74015,570,"lacustrine, natural open-water",surface sample,sediment,medium (1.1-50 km2),EMBSECBIO,-52,0
1774,2082,9897,Jvari Lake,JV1,41.838667,44.74015,570,"lacustrine, natural open-water",surface sample,sediment,medium (1.1-50 km2),EMBSECBIO,-52,0
1775,2083,9898,Chili Lake,CHL1,41.812483,44.6781,1130,"lacustrine, natural open-water",surface sample,sediment,medium (1.1-50 km2),EMBSECBIO,-52,0
1775,2084,9899,Chili Lake,CHL2,41.812483,44.6781,1130,"lacustrine, natural open-water",surface sample,sediment,medium (1.1-50 km2),EMBSECBIO,-52,0
1775,2085,9900,Chili Lake,CHL3,41.812583,44.676983,1130,"lacustrine, natural open-water",surface sample,sediment,medium (1.1-50 km2),EMBSECBIO,-52,0
1776,2089,9904,Khachalgora,KH1,41.316667,43.933333,2640,"terrestrial, mire, bog",surface sample,sediment,small (0.01-1 km2),EMBSECBIO,-52,0
1776,2090,9905,Khachalgora,KH2,41.316667,43.933333,2640,"terrestrial, mire, bog",surface sample,sediment,small (0.01-1 km2),EMBSECBIO,-52,0
1776,2091,9906,Khachalgora,KH3,41.316667,43.933333,2640,"terrestrial, mire, bog",surface sample,sediment,small (0.01-1 km2),EMBSECBIO,-52,0
1776,2092,9907,Khachalgora,KHE,41.316667,43.933333,2634,"terrestrial, mire, bog",surface sample,pond sediment,small (0.01-1 km2),EMBSECBIO,-52,0
1776,2093,9908,Khachalgora,KHW,41.316667,43.933333,2633,"terrestrial, mire, bog",surface sample,pond sediment,small (0.01-1 km2),EMBSECBIO,-52,0
1777,2094,9909,Patara Gldani lake,PGT,41.810983,44.828933,530,"lacustrine, natural open-water",surface sample,sediment,medium (1.1-50 km2),EMBSECBIO,-52,0
1778,2095,9910,"Blato do Lebed, Rhodope Mts.",Lebed-0.5,41.472586,25.210148,725,"lacustrine, natural open-water",core top,sediment,medium (1.1-50 km2),EMBSECBIO,-60,0.05
1779,2096,9911,Mount Paiko,Paiko,41.051667,22.274722,1080,"terrestrial, mire, bog",core,unknown,small (0.01-1 km2),EPD,-44,0
1782,2101,10263,Didachara,Didachara core,41.683889,42.496944,2000,"terrestrial, mire, fen",core,,small (0.01-1 km2),EPD,-62,0
1782,2101,10264,Didachara,Didachara core,41.683889,42.496944,2000,"terrestrial, mire, fen",core,,small (0.01-1 km2),EPD,21,0.1
1784,2105,10501,Elatia-Rhodopes,Elatia-Rhodopes,41.479722,24.325833,1520,"terrestrial, mire, bog",peat core,peat,small (0.01-1 km2),EPD,-45,0
1785,2106,10521,Lake Blatisto,Lake Blatisto,41.621389,24.678056,1540,"lacustrine, natural open-water",lacustrine core,unknown,small (0.01-1 km2),EPD,-59,0.01
1785,2106,10522,Lake Blatisto,Lake Blatisto,41.621389,24.678056,1540,"lacustrine, natural open-water",lacustrine core,unknown,small (0.01-1 km2),EPD,-37,0.08
1785,2106,10523,Lake Blatisto,Lake Blatisto,41.621389,24.678056,1540,"lacustrine, natural open-water",lacustrine core,unknown,small (0.01-1 km2),EPD,-18,0.14
1785,2106,10524,Lake Blatisto,Lake Blatisto,41.621389,24.678056,1540,"lacustrine, natural open-water",lacustrine core,unknown,small (0.01-1 km2),EPD,13,0.24
1785,2106,10525,Lake Blatisto,Lake Blatisto,41.621389,24.678056,1540,"lacustrine, natural open-water",lacustrine core,unknown,small (0.01-1 km2),EPD,45,0.34
1786,2107,10663,XK-120 (Black Sea South),XK-120 (Black Sea South),42.1,28.5,-94,marine,marine core,marine sediment,large (50.1-500 km2),EPD,-41,0
1787,2108,10674,XK-55 (Black Sea SW),XK-55 (Black Sea SW),42.1,28.9,0,marine,marine core,marine sediment,large (50.1-500 km2),EPD,-41,0
1789,1806,7711,Dervisha Reserve,Dervisha Reserve ss,43.1575,26.765,170,"coastal, other",surface sample,,medium (1.1-50 km2),EMBSECBIO,-55,
1790,1807,7712,Patleyna Reserve,Patleyna Reserve ss,43.1358,26.824,297,"coastal, other",surface sample,,medium (1.1-50 km2),EMBSECBIO,-55,
1792,2117,11552,Al Jourd,Aljourd,34.35,36.2,2100,"terrestrial, marsh",marsh core,,,,-70,0
1796,2121,11972,Kis-Mohos To,Kismohos,48.33724,20.42333,315,"terrestrial, mire, bog",peat core,,very small (<0.01 km2),,0,2.74
1797,2122,12063,Popradske pleso,Popradske,49.15343,20.07971,1513,"lacustrine, natural open-water, glacial origin",lacustrine core,,small (0.01-1 km2),,-70,11
1797,2122,12064,Popradske pleso,Popradske,49.15343,20.07971,1513,"lacustrine, natural open-water, glacial origin",lacustrine core,,small (0.01-1 km2),,-51,11.01
1797,2122,12065,Popradske pleso,Popradske,49.15343,20.07971,1513,"lacustrine, natural open-water, glacial origin",lacustrine core,,small (0.01-1 km2),,-32,11.02
1797,2122,12066,Popradske pleso,Popradske,49.15343,20.07971,1513,"lacustrine, natural open-water, glacial origin",lacustrine core,,small (0.01-1 km2),,-14,11.03
1797,2122,12067,Popradske pleso,Popradske,49.15343,20.07971,1513,"lacustrine, natural open-water, glacial origin",lacustrine core,,small (0.01-1 km2),,5,11.04
1797,2122,12068,Popradske pleso,Popradske,49.15343,20.07971,1513,"lacustrine, natural open-water, glacial origin",lacustrine core,,small (0.01-1 km2),,24,11.05
1797,2122,12069,Popradske pleso,Popradske,49.15343,20.07971,1513,"lacustrine, natural open-water, glacial origin",lacustrine core,,small (0.01-1 km2),,48,11.06
