source,site_name,entity_name,latitude,longitude,elevation,publication,avg_depth,age_BP,Abies,Acer,Aconitum,Adonis,Aesculus,Aizoaceae,Alnus,Amaranthaceae,Amaryllidaceae,Anacardiaceae,Apiaceae,Aquilegia,Araliaceae,Arbutus,Arctostaphylos,Aristolochiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Asteraceae Liguliflorae,Asteroideae,Astragalus,Berberidaceae,Berberis,Betula,Boraginaceae,Brassicaceae,Buxus,Calicotome,Calluna,Campanulaceae,Caprifoliaceae,Carduoideae,Carpinusbetulus,CarpinusorientalisOstrya,Caryophyllaceae,Castanea,Cedrus,Celastraceae,Celtis,Ceratonia,Chamaerops,Cichorioideae,Cistaceae,Cistus,Clematis,Colchicaceae,Convolvulaceae,Coriaria,Cornus,Corylus,Crassulaceae,Crataegus,Cucurbitaceae,Cupressaceae,Cyperaceae,Cytinaceae,Daphne,Delphinium,Dennstaedtiaceae,Dryas,Elaeagnus,Empetrum,Ephedra,Ephedraceae,Equisetum,Erica,Ericaceae,Eriocaulaceae,Euphorbiaceae,Fabaceae,Fabaceae herbs,Fagus,Frangula,Fraxinus,Genisteae,Gentianaceae,Geraniaceae,Grossulariaceae,Halimium,Haloragaceae,Hedera,Helianthemum,Helleborus,Hippophae,Huperzia,Hymenophyllaceae,Hypericaceae,Ilex,Iridaceae,Jasminum,Juglans,Juncaceae,Juncaginaceae,Koenigia,Lamiaceae,Larix,Lavandula,Ledum,Ligustrum,Liliaceae,Linaceae,Linnaea,Linum,Lonicera,Loranthaceae,Lycopodium,Lysimachia,Lythraceae,Malvaceae,Maytenus,Melanthiaceae,Mercurialis,Montiaceae,Moraceae,Myrica,Myrtaceae,Nartheciaceae,Nerium,Nigella,Olea,Oleaceae,Onagraceae,Ononis,Ophioglossaceae,Orchidaceae,Orobanchaceae,Osmundaceae,Oxalidaceae,OxyriaRumex,Paeonia,Papaveraceae,Parrotia,Periploca,Phillyrea,Picea,Pinus,Pinus diploxylon,Pinus haploxylon,Pistacia,Plantaginaceae,Platanus,Plumbaginaceae,Poaceae,Polemoniaceae,Polygalaceae,Polygonaceae,Polygonum,Polypodiales,Populus,Portulacaceae,Potentilla,Primulaceae,Prunus,Pteridaceae,Pterocarya,Quercusdeciduous,Quercusevergreen,Quercusintermediate,Ranunculaceae,Ranunculus,Resedaceae,Retama,Rhamnaceae,Rhamnus,Rhododendron,Rhus,Ribes,Rosaceae,Rosmarinus,Rubiaceae,Rubus,Rutaceae,Salix,Sambucus,Sanguisorbagroup,Santalaceae,Sapotaceae,Saxifragaceae,Sciadopityaceae,Scrophulariaceae,Smilax,Solanaceae,Sorbus,Tamarix,Taxaceae,Taxus,Teucrium,Thalictrum,Thymelaeaceae,Tilia,Trollius,Ulmus,UlmusZelkova,Urticaceae,Vaccinium,Valerianaceae,Verbenaceae,Viburnum,Violaceae,Viscum,Vitex,Ziziphus,Zygophyllaceae
author,Las Animas Mire,ANIMAS,36.6858,-5.03,1403,"Alba-Sánchez, F. et al. The impact of climate and land-use changes on the most southerly fir forests ( Abies pinsapo ) in Europe. The Holocene29, 1176_1188 (2019).",25,17.86394839,62,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,16,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
author,Las Animas Mire,ANIMAS,36.6858,-5.03,1403,"Alba-Sánchez, F. et al. The impact of climate and land-use changes on the most southerly fir forests ( Abies pinsapo ) in Europe. The Holocene29, 1176_1188 (2019).",30,31.19174553,68,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,14,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
author,Las Animas Mire,ANIMAS,36.6858,-5.03,1403,"Alba-Sánchez, F. et al. The impact of climate and land-use changes on the most southerly fir forests ( Abies pinsapo ) in Europe. The Holocene29, 1176_1188 (2019).",35,45.00608836,157,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,14,15,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
author,Las Lanchas,LANCHAS,39.58576667,-4.894297222,800,"Luelmo-Lautenschlaeger, R., López-Sáez, J. A. & Pérez-Díaz, S. 39. Las Lanchas, Toledo Mountains (central Spain). Grana vol. 57 246_248 (2018).",2,4.78253555278202,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,0,45,0,0,0,23,0,0,0,0,0,0,54,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,95,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Las Lanchas,LANCHAS,39.58576667,-4.894297222,800,"Luelmo-Lautenschlaeger, R., López-Sáez, J. A. & Pérez-Díaz, S. 39. Las Lanchas, Toledo Mountains (central Spain). Grana vol. 57 246_248 (2018).",4,23.4331267669103,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,0,17,0,0,0,0,0,0,0,0,0,0,39,0,0,0,15,0,0,0,0,0,0,63,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,110,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Las Lanchas,LANCHAS,39.58576667,-4.894297222,800,"Luelmo-Lautenschlaeger, R., López-Sáez, J. A. & Pérez-Díaz, S. 39. Las Lanchas, Toledo Mountains (central Spain). Grana vol. 57 246_248 (2018).",6,42.1979346834061,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,24,0,21,0,0,0,0,0,0,0,0,0,0,28,0,0,0,26,0,0,0,0,0,0,56,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,98,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Las Vinuelas,VINUELAS,39.3744,-4.4884,761,"Morales__olino, C. et al. Unprecedented herbivory threatens rear__dge populations of Betula in southwestern Eurasia. Ecology100, e02833 (2019).",1,-39.53886081,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,4,0,0,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,115,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
author,Las Vinuelas,VINUELAS,39.3744,-4.4884,761,"Morales__olino, C. et al. Unprecedented herbivory threatens rear__dge populations of Betula in southwestern Eurasia. Ecology100, e02833 (2019).",3,-20.80252421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,3,0,0,42,0,0,0,0,0,0,0,1,0,0,0,0,137,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Las Vinuelas,VINUELAS,39.3744,-4.4884,761,"Morales__olino, C. et al. Unprecedented herbivory threatens rear__dge populations of Betula in southwestern Eurasia. Ecology100, e02833 (2019).",4,-11.43435592,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,3,0,0,44,0,0,0,0,0,0,0,1,0,0,0,0,107,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Las Vinuelas,VINUELAS,39.3744,-4.4884,761,"Morales__olino, C. et al. Unprecedented herbivory threatens rear__dge populations of Betula in southwestern Eurasia. Ecology100, e02833 (2019).",6,7.301980683,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,1,0,0,44,0,0,0,0,0,0,0,2,0,0,0,0,126,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Las Vinuelas,VINUELAS,39.3744,-4.4884,761,"Morales__olino, C. et al. Unprecedented herbivory threatens rear__dge populations of Betula in southwestern Eurasia. Ecology100, e02833 (2019).",8,24.81022894,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4,0,0,0,5,0,0,54,0,0,0,0,0,0,0,1,0,0,0,0,128,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Las Vinuelas,VINUELAS,39.3744,-4.4884,761,"Morales__olino, C. et al. Unprecedented herbivory threatens rear__dge populations of Betula in southwestern Eurasia. Ecology100, e02833 (2019).",10,42.3184772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,83,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,6,0,0,0,2,0,0,44,0,0,0,0,0,0,0,1,0,1,0,0,111,14,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Marbore,Marbore composite,42.69563056,0.04,2612,"Leunda, M. et al. The Late-Glacial and Holocene Marboré Lake sequence (2612 m a.s.l., Central Pyrenees, Spain): Testing high altitude sites sensitivity to millennial scale vegetation and climate variability. Glob. Planet. Change157, 214_231 (2017).",3,-18.69946137,10,0,0,0,0,0,0,34,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Monte Areo mire,AREO,43.52888889,-5.768888889,200,"López-Merino, L., Cortizas, A. M. & López-Sáez, J. A. Early agriculture and palaeoenvironmental history in the North of the Iberian Peninsula: a multi-proxy analysis of the Monte Areo mire (Asturias, Spain). J. Archaeol. Sci.37, 1978_1988 (2010).",6,-24.2998975745732,0,0,0,0,0,0,65,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,61,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,56,0,0,0,0,18,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
author,Navamuno,Navamuno_S3,40.3213,-5.7786,1505,"López-Sáez, J. A. et al. Late Glacial-early holocene vegetation and environmental changes in the western Iberian Central System inferred from a key site: The Navamuño record, Béjar range (Spain). Quat. Sci. Rev.230, 106167 (2020).",12,-19.755670340000002,0,0,0,0,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,2,5,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,29,0,0,2,0,0,66,0,0,0,0,6,0,0,0,0,4,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Navamuno,Navamuno_S3,40.3213,-5.7786,1505,"López-Sáez, J. A. et al. Late Glacial-early holocene vegetation and environmental changes in the western Iberian Central System inferred from a key site: The Navamuño record, Béjar range (Spain). Quat. Sci. Rev.230, 106167 (2020).",22,17.44317151,0,0,0,0,0,0,2,4,0,0,10,0,0,0,0,0,2,0,0,0,0,15,0,0,0,28,3,5,0,0,5,0,0,0,0,0,7,8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,42,0,0,0,0,0,96,0,0,0,2,0,0,0,0,0,2,0,0,0,8,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
EPD,Patateros bog,PATATERO,39.59722222,-4.674166667,700,"Dorado-Valiño, M., López-Sáez, J. A. & García-Gómez, E. 21. Patateros, Toledo Mountains (central Spain). Grana53, 171_173 (2014).",2,-31.0565540367834,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,27,0,0,0,4,0,0,0,0,0,0,126,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,45,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Patateros bog,PATATERO,39.59722222,-4.674166667,700,"Dorado-Valiño, M., López-Sáez, J. A. & García-Gómez, E. 21. Patateros, Toledo Mountains (central Spain). Grana53, 171_173 (2014).",4,6.54965232251641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,58,0,2,0,7,0,0,0,0,0,0,172,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,5,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Patateros bog,PATATERO,39.59722222,-4.674166667,700,"Dorado-Valiño, M., López-Sáez, J. A. & García-Gómez, E. 21. Patateros, Toledo Mountains (central Spain). Grana53, 171_173 (2014).",6,43.2524168096061,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,40,0,3,0,3,0,0,0,0,0,0,111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,Pena de Cadela,CADELA,42.83,-7.17,970,"Mighall, T. M., Martínez Cortizas, A., Biester, H. & Turner, S. E. Proxy climate and vegetation changes during the last five millennia in NW Iberia: Pollen and non-pollen palynomorph data from two ombrotrophic peat bogs in the North Western Iberian Peninsula. Rev. Palaeobot. Palynol.141, 203_223 (2006).",0,-0.02566456,0,0,0,0,0,0,2.960526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.605263,0,0,0,0,7.236842,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.236842,0,0,0,1.644737,17.43421,0,0,0,3.289474,0,0,3.618421,0,0,0,0,7.236842,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289474,0,0,0,1.644737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315789,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.18421,0,0,0,0.98684210000000006,0,0,23.02632,0,0,0,0,1.315789,1,0,1,0,0,0,0,5.592105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EPD,Pena de Cadela,CADELA,42.83,-7.17,970,"Mighall, T. M., Martínez Cortizas, A., Biester, H. & Turner, S. E. Proxy climate and vegetation changes during the last five millennia in NW Iberia: Pollen and non-pollen palynomorph data from two ombrotrophic peat bogs in the North Western Iberian Peninsula. Rev. Palaeobot. Palynol.141, 203_223 (2006).",2,35.47245177,0,0,0,0,0,0,1.85567,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5.154639,1,1,0,0,6.597938,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4.742268,0,0,0,1,21.23711,0,0,0,1.85567,0,0,2.061856,0,0,0,0,3.71134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85567,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9.690722,0,0,0,0.8247423,0,0,23.29897,0,0,0,0,1,2,0,1.030928,0,0,0,0,8.659794,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.061856,0,0,0,0,0,0,0,0
EPD,Peña Negra,PENANEGR,40.3347,-5.7922,1000,"Abel-Schaad, D. & López-Sáez, J. A. Vegetation changes in relation to fire history and human activities at the Peña Negra mire (Bejar Range, Iberian Central Mountain System, Spain) during the past 4,000 years. Veg. Hist. Archaeobot.22, 199_214 (2013).",0,-62.00041908,0,0,0,0,0,0,8,5,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,6,0,0,0,0,0,3,0,0,0,0,24,0,0,0,12,0,0,0,0,0,0,28,0,0,0,27,0,0,0,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,98,0,0,6,0,0,65,0,0,0,0,0,0,0,0,0,5,0,0,0,15,72,2,0,0,0,0,0,0,0,0,12,0,1,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EPD,Peña Negra,PENANEGR,40.3347,-5.7922,1000,"Abel-Schaad, D. & López-Sáez, J. A. Vegetation changes in relation to fire history and human activities at the Peña Negra mire (Bejar Range, Iberian Central Mountain System, Spain) during the past 4,000 years. Veg. Hist. Archaeobot.22, 199_214 (2013).",4,-10.46279077,0,0,0,0,0,0,6,7,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,7,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,3,0,4,0,0,0,0,0,2,0,0,0,0,31,0,0,0,20,0,0,0,0,0,0,32,0,0,0,23,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,111,0,0,8,0,0,111,0,0,0,0,0,0,0,0,0,5,0,0,0,12,48,1,0,0,0,0,0,0,0,0,14,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
